target_id	length	eff_length	est_counts	tpm
HER2-CAR-GFP	2172	2048.5	6876	252.941
NM_001103170	4049	3925.5	0	0
NM_001103169	3832	3708.5	3	0.0609597
NM_001013630	1575	1451.5	0	0
NM_000350	7325	7201.5	7	0.0732479
NM_012089	3857	3733.5	196	3.95603
NM_002858	3616	3492.5	158.066	3.41053
NM_001122674	967	843.5	16.8326	1.50379
NM_005158	11940	11816.5	0	0
NM_001136001	2140	2016.5	0	0
NM_001168237	11918	11794.5	0	0
NM_007314	12227	12103.5	0	0
NM_001136000	11631	11507.5	0.314977	0.00206261
NM_001168236	12164	12040.5	0	0
NM_001168238	11855	11731.5	0	0
NM_001168239	11568	11444.5	113.889	0.749904
NM_000016	2603	2479.5	396.002	12.0352
NM_001127328	2615	2491.5	25.9984	0.78633
NM_030649	3759	3635.5	190	3.9383
NM_022735	3565	3441.5	136	2.97791
NM_032360	1616	1492.5	643	32.4651
NM_147161	3181	3057.5	95	2.34141
NM_015547	2015	1891.5	0	0
NM_181865	1430	1306.5	8.91056e-07	5.13943e-08
NM_181866	1414	1290.5	1413.84	82.5587
NM_181864	1625	1501.5	13.6421	0.684661
NM_007274	1805	1681.5	525.301	23.5413
NM_016361	1808	1684.5	54	2.4157
NM_001100	1492	1368.5	71.7949	3.95338
NR_024438	1983	1859.5	1.00002	0.0405259
NM_030812	1861	1737.5	0	0
NM_001103	4528	4404.5	1	0.0171089
NM_080431	1422	1298.5	1	0.0580334
NM_207191	2764	2640.5	81.3133	2.32057
NM_001261464	2864	2740.5	120.61	3.31644
NM_207197	2981	2857.5	13.52	0.356541
NM_001261465	2836	2712.5	16.3254	0.453538
NM_207195	2906	2782.5	27.8133	0.753246
NR_048579	3048	2924.5	12.8953	0.332277
NM_207194	2909	2785.5	79.8801	2.161
NM_207196	2978	2854.5	0	0
NR_048578	3123	2999.5	74.4589	1.87063
NM_001261466	2226	2102.5	0	0
NM_003815	2834	2710.5	10.9696	0.304972
NR_048577	3120	2996.5	60.2146	1.51428
NM_021794	2992	2868.5	3	0.0788109
NM_005099	4332	4208.5	66.589	1.19233
NM_025008	2893	2769.5	2.76529	0.0752418
NM_019032	4201	4077.5	6.23471	0.115224
NM_001025107	6540	6416.5	641.465	7.53346
NM_015840	6593	6469.5	319.304	3.71923
NM_001193495	6709	6585.5	794.83	9.09505
NM_015841	6536	6412.5	118.628	1.39406
NM_001111	6671	6547.5	3.17575e-07	3.65502e-09
NM_052998	2182	2058.5	3	0.109822
NM_020247	2924	2800.5	439	11.8127
NM_018417	5421	5297.5	0	0
NM_001167749	4966	4842.5	1	0.0155615
NR_046083	2128	2004.5	58.1979	2.18787
NM_015999	2175	2051.5	1050.8	38.5984
NM_000674	2919	2795.5	0	0
NM_001048230	2764	2640.5	0	0
NM_000677	2245	2121.5	0	0
NM_020683	2150	2026.5	0	0
NM_001081976	1163	1039.5	0	0
NM_017825	1691	1567.5	1002	48.1704
NM_001126	2782	2658.5	749	21.2307
NM_032785	2988	2864.5	1.01212	0.0266257
NM_000646	7182	7058.5	14.6761	0.156681
NM_000028	7449	7325.5	0	0
NM_000643	7169	7045.5	0	0
NM_000644	7109	6985.5	0	0
NM_000642	7371	7247.5	94.4582	0.982135
NM_000645	7182	7058.5	6.86573	0.0732984
NM_024758	3154	3030.5	242.237	6.02347
NM_012199	7478	7354.5	491	5.03093
NM_024852	3645	3521.5	135.728	2.90444
NM_177422	3387	3263.5	6.27166	0.144817
NM_017629	7060	6936.5	87.5434	0.951049
NM_198576	7326	7202.5	84	0.878852
NM_000029	2581	2457.5	0	0
NM_020350	1183	1059.5	591.306	42.0563
NM_001040195	1127	1003.5	60.0957	4.5128
NM_001040197	1280	1156.5	114.598	7.46708
NM_001040194	1162	1038.5	110.998	8.05431
NM_001040196	1259	1135.5	0.00270378	0.000179434
NM_015446	8631	8507.5	240	2.12583
NM_001242673	4314	4190.5	0	0
NM_001242676	4028	3904.5	0	0
NM_001242675	4039	3915.5	0	0
NM_006621	3943	3819.5	29.6085	0.584158
NM_001242674	3685	3561.5	496.391	10.5029
NM_001029882	6496	6372.5	442	5.22676
NM_022831	3006	2882.5	190	4.96711
NM_001039775	5245	5121.5	21	0.308988
NM_004833	1484	1360.5	9	0.498498
NM_001042478	2070	1946.5	0	0
NM_018836	2923	2799.5	0	0
NM_001625	2759	2635.5	203.107	5.80739
NR_037592	2877	2753.5	0.545756	0.014936
NM_013411	3671	3547.5	2145.51	45.5752
NM_001199199	3647	3523.5	0	0
NR_037591	3789	3665.5	35.8327	0.736657
NM_013410	6881	6757.5	59.1869	0.660024
NM_001005353	6998	6874.5	0	0
NM_203464	6887	6763.5	38.8131	0.432441
NM_012093	3936	3812.5	0	0
NM_174858	3325	3201.5	0	0
NM_024595	2726	2602.5	582.556	16.8681
NM_001136275	2591	2467.5	0	0
NM_152763	3063	2939.5	0	0
NR_049760	2912	2788.5	0	0
NM_006066	1580	1456.5	130.882	6.77159
NM_153326	1452	1328.5	245.287	13.9134
NM_001202414	1491	1367.5	292.688	16.1286
NM_001202413	1363	1239.5	608.142	36.9725
NM_003689	2619	2495.5	1396.02	42.1553
NR_002796	1324	1200.5	4	0.251083
NM_012067	1241	1117.5	10.9601	0.739074
NR_040289	2117	1993.5	11.7613	0.444588
NR_040288	2314	2190.5	11.3211	0.389463
NM_005465	7082	6958.5	65.4836	0.709148
NM_181690	1734	1610.5	0	0
NM_001206729	1575	1451.5	0	0
NM_170726	2370	2246.5	26.4445	0.887052
NM_001161504	3243	3119.5	1.18888e-08	2.87192e-10
NM_003748	3383	3259.5	74.5555	1.72365
NM_000696	2500	2376.5	562	17.8204
NM_144988	1057	933.5	38	3.06753
NM_013339	3371	3247.5	163	3.78232
NM_001127501	2431	2307.5	0	0
NM_000478	2596	2472.5	0	0
NM_001177520	2315	2191.5	0	0
NM_006492	1478	1354.5	13	0.723243
NM_020703	2471	2347.5	1	0.0321007
NM_001172626	2394	2270.5	0	0
NM_000036	2406	2282.5	0	0
NM_001257361	3392	3268.5	233.822	5.39084
NM_139156	3756	3632.5	307.531	6.37973
NM_203404	3394	3270.5	34.4347	0.793417
NM_004037	3976	3852.5	32.2127	0.630092
NM_001257360	4109	3985.5	7.05626e-06	1.33417e-07
NM_004038	1862	1738.5	0	0
NM_001008221_2	1781	1657.5	0.555032	0.0252339
NM_004038_2	1862	1738.5	0	0
NM_004038_1	1862	1738.5	0	0
NM_001008221	1781	1657.5	0.555032	0.0252339
NM_001008221_1	1781	1657.5	0.555032	0.0252339
NM_001008218	1838	1714.5	0	0
NM_001008218_1	1838	1714.5	0	0
NM_001008218_2	1838	1714.5	0	0
NM_001008219	1860	1736.5	0	0
NM_001008219_2	1860	1736.5	0	0
NM_001008219_1	1860	1736.5	0	0
NM_000699	1632	1508.5	1.78218	0.0890277
NM_020978	2179	2055.5	5.55273	0.203568
NM_144567	4649	4525.5	104.198	1.73506
NM_004673	3546	3422.5	0	0
NM_014495	2126	2002.5	5	0.188156
NM_021146	2238	2114.5	6	0.213827
NM_030816	5667	5543.5	271	3.68388
NR_046228	1744	1620.5	5	0.23251
NM_001039888	3612	3488.5	10	0.216014
NM_144698	3363	3239.5	212	4.93148
NR_026844	1850	1726.5	106.404	4.64421
NM_198493	2671	2547.5	13.8766	0.410477
NM_001145210	2192	2068.5	0	0
NM_001243536	1632	1508.5	14.1142	0.705065
NM_001243535	1651	1527.5	2.07458e-05	1.02346e-06
NM_001136479	3129	3005.5	21.0415	0.52757
NM_030920	3453	3329.5	4164.53	94.2555
NM_001136478	3330	3206.5	69.4285	1.63165
NM_003568	1824	1700.5	16	0.709028
NM_006594	2790	2666.5	0	0
NM_001253852	2722	2598.5	427.481	12.3969
NM_001253853	2662	2538.5	0	0
NR_037864	1734	1610.5	18.295	0.856037
NM_001639	931	807.5	0	0
NM_016022	2266	2142.5	362.129	12.7369
NM_001243771	2095	1971.5	0	0
NR_045035	2192	2068.5	0	0
NR_045033	2130	2006.5	0.00535461	0.000201098
NM_001243772	1718	1594.5	59.5303	2.81341
NM_001077628	1928	1804.5	37.335	1.55912
NR_045034	2021	1897.5	0.00026468	1.05114e-05
NR_036462	1431	1307.5	119.907	6.91071
NM_199294	1243	1119.5	158.414	10.6632
NR_037187	1349	1225.5	8.79547	0.540836
NM_199006	1252	1128.5	41.7073	2.78503
NM_001243768	1383	1259.5	4.02826	0.241012
NM_198544	1319	1195.5	0	0
NM_001270517	1496	1372.5	0.000812735	4.46227e-05
NM_144772	1121	997.5	793	59.9073
NM_001643	473	349.762	0	0
NM_203454	2778	2654.5	0	0
NM_080429	1791	1667.5	1	0.0451912
NM_001658	1888	1764.5	7585.41	323.949
NM_001024227	2007	1883.5	52.6151	2.10506
NM_001024228	1985	1861.5	0	0
NM_001024226	1973	1849.5	26.9791	1.09924
NM_004815	9117	8993.5	7	0.0586529
