target_id	length	eff_length	est_counts	tpm
HER2-CAR-GFP	2172	2046.78	18343	662.647
NM_001103170	4049	3923.78	0	0
NM_001103169	3832	3706.78	4	0.0797896
NM_001013630	1575	1449.78	1	0.0510013
NM_000350	7325	7199.78	10	0.102698
NM_012089	3857	3731.78	469	9.29266
NM_002858	3616	3490.78	149.038	3.15687
NM_001122674	967	841.779	17.7668	1.56061
NM_005158	11940	11814.8	0	0
NM_001136001	2140	2014.78	0	0
NM_001168237	11918	11792.8	5.34651	0.0335226
NM_007314	12227	12101.8	0	0
NM_001136000	11631	11505.8	174.766	1.12312
NM_001168236	12164	12038.8	0	0
NM_001168238	11855	11729.8	24.974	0.157428
NM_001168239	11568	11442.8	64.0381	0.413799
NM_000016	2603	2477.78	505.478	15.0842
NM_001127328	2615	2489.78	66.5222	1.97555
NM_030649	3759	3633.78	283	5.75852
NM_022735	3565	3439.78	256	5.50291
NM_032360	1616	1490.78	566	28.0728
NM_147161	3181	3055.78	71.8154	1.73772
NM_015547	2015	1889.78	37.223	1.45641
NM_181865	1430	1304.78	0	0
NM_181866	1414	1288.78	1131.16	64.8978
NM_181864	1625	1499.78	0	0
NM_007274	1805	1679.78	539.625	23.7532
NM_016361	1808	1682.78	115	5.05305
NM_001100	1492	1366.78	42.4724	2.29769
NR_024438	1983	1857.78	1.00724	0.0400889
NM_030812	1861	1735.78	0	0
NM_001103	4528	4402.78	0	0
NM_080431	1422	1296.78	4	0.228075
NM_207191	2764	2638.78	0	0
NM_001261464	2864	2738.78	0	0
NM_207197	2981	2855.78	0	0
NM_001261465	2836	2710.78	0	0
NM_207195	2906	2780.78	0	0
NR_048579	3048	2922.78	8.26377	0.209057
NM_207194	2909	2783.78	25.7528	0.684026
NM_207196	2978	2852.78	0	0
NR_048578	3123	2997.78	102.809	2.5358
NM_001261466	2226	2100.78	0	0
NM_003815	2834	2708.78	34.3166	0.936728
NR_048577	3120	2994.78	30.8577	0.761872
NM_021794	2992	2866.78	2	0.0515844
NM_005099	4332	4206.78	228.64	4.0187
NM_025008	2893	2767.78	38.884	1.03878
NM_019032	4201	4075.78	3.11604	0.0565295
NM_001025107	6540	6414.78	1291.06	14.8815
NM_015840	6593	6467.78	524.16	5.99227
NM_001193495	6709	6583.78	1063.24	11.941
NM_015841	6536	6410.78	66.628	0.768474
NM_001111	6671	6545.78	0.0292799	0.000330743
NM_052998	2182	2056.78	4	0.143799
NM_020247	2924	2798.78	1194	31.5441
NM_018417	5421	5295.78	7	0.0977352
NM_001167749	4966	4840.78	0	0
NR_046083	2128	2002.78	0	0
NM_015999	2175	2049.78	1338	48.265
NM_000674	2919	2793.78	1	0.0264662
NM_001048230	2764	2638.78	0	0
NM_000677	2245	2119.78	0	0
NM_020683	2150	2024.78	0	0
NM_001081976	1163	1037.78	1	0.0712489
NM_017825	1691	1565.78	758	35.7949
NM_001126	2782	2656.78	1256	34.9556
NM_032785	2988	2862.78	11.6632	0.30124
NM_000646	7182	7056.78	69.4284	0.727468
NM_000028	7449	7323.78	0	0
NM_000643	7169	7043.78	0	0
NM_000644	7109	6983.78	0	0
NM_000642	7371	7245.78	203.572	2.07738
NM_000645	7182	7056.78	0	0
NM_024758	3154	3028.78	321.183	7.84093
NM_012199	7478	7352.78	990	9.95558
NM_024852	3645	3519.78	318.753	6.6961
NM_177422	3387	3261.78	8.247	0.186949
NM_017629	7060	6934.78	472.341	5.03623
NM_198576	7326	7200.78	115	1.18087
NM_000029	2581	2455.78	1	0.0301088
NM_020350	1183	1057.78	541.444	37.8479
NM_001040195	1127	1001.78	31.1436	2.29869
NM_001040197	1280	1154.78	26.1549	1.6747
NM_001040194	1162	1036.78	79.8591	5.69536
NM_001040196	1259	1133.78	26.3981	1.72158
NM_015446	8631	8505.78	483.307	4.20138
NM_001242673	4314	4188.78	0	0
NM_001242676	4028	3902.78	0.105325	0.00199545
NM_001242675	4039	3913.78	119.098	2.25004
NM_006621	3943	3817.78	76.8671	1.48872
NM_001242674	3685	3559.78	444.93	9.24169
NM_001029882	6496	6370.78	335	3.88808
NM_022831	3006	2880.78	232	5.95471
NM_001039775	5245	5119.78	122	1.76194
NM_004833	1484	1358.78	53	2.8841
NM_001042478	2070	1944.78	0	0
NM_018836	2923	2797.78	1.02424	0.027069
NM_001625	2759	2633.78	291.004	8.16963
NR_037592	2877	2751.78	3.05564	0.0821055
NM_013411	3671	3545.78	1652.33	34.4563
NM_001199199	3647	3521.78	0	0
NR_037591	3789	3663.78	65.9937	1.33185
NM_013410	6881	6755.78	28	0.306454
NM_001005353	6998	6872.78	0	0
NM_203464	6887	6761.78	0	0
NM_012093	3936	3810.78	0	0
NM_174858	3325	3199.78	9	0.207972
NM_024595	2726	2600.78	623.569	17.7282
NM_001136275	2591	2465.78	0	0
NM_152763	3063	2937.78	0	0
NR_049760	2912	2786.78	1	0.0265326
NM_006066	1580	1454.78	16.2763	0.827258
NM_153326	1452	1326.78	320.407	17.8561
NM_001202414	1491	1365.78	448.445	24.2779
NM_001202413	1363	1237.78	753.871	45.0336
NM_003689	2619	2493.78	3293.85	97.6627
NR_002796	1324	1198.78	21	1.29528
NM_012067	1241	1115.78	6.73254	0.446153
NR_040289	2117	1991.78	21.0023	0.779665
NR_040288	2314	2188.78	35.2029	1.18921
NM_005465	7082	6956.78	454.87	4.83461
NM_181690	1734	1608.78	0	0
NM_001206729	1575	1449.78	8.23322	0.419905
NM_170726	2370	2244.78	0	0
NM_001161504	3243	3117.78	143.921	3.41319
NM_003748	3383	3257.78	93.0794	2.11259
NM_000696	2500	2374.78	648	20.176
NM_144988	1057	931.779	41	3.25352
NM_013339	3371	3245.78	301	6.85694
NM_001127501	2431	2305.78	0	0
NM_000478	2596	2470.78	0	0
NM_001177520	2315	2189.78	2	0.0675325
NM_006492	1478	1352.78	36	1.9677
NM_020703	2471	2345.78	0	0
NM_001172626	2394	2268.78	0	0
NM_000036	2406	2280.78	0	0
NM_001257361	3392	3266.78	511.775	11.5836
NM_139156	3756	3630.78	162.18	3.30278
NM_203404	3394	3268.78	3.4445e-05	7.79154e-07
NM_004037	3976	3850.78	0	0
NM_001257360	4109	3983.78	30.0455	0.557657
NM_004038	1862	1736.78	3.27089	0.139253
NM_001008221_2	1781	1655.78	3.67967	0.16432
NM_004038_2	1862	1736.78	3.27089	0.139253
NM_004038_1	1862	1736.78	3.27089	0.139253
NM_001008221	1781	1655.78	3.67967	0.16432
NM_001008221_1	1781	1655.78	3.67967	0.16432
NM_001008218	1838	1712.78	0	0
NM_001008218_1	1838	1712.78	0	0
NM_001008218_2	1838	1712.78	0	0
NM_001008219	1860	1734.78	0	0
NM_001008219_2	1860	1734.78	0	0
NM_001008219_1	1860	1734.78	0	0
NM_000699	1632	1506.78	6.06313	0.29753
NM_020978	2179	2053.78	70.2038	2.52749
NM_144567	4649	4523.78	288.407	4.71397
NM_004673	3546	3420.78	2	0.0432303
NM_014495	2126	2000.78	17	0.62825
NM_021146	2238	2112.78	0	0
NM_030816	5667	5541.78	630	8.40571
NR_046228	1744	1618.78	21	0.959212
NM_001039888	3612	3486.78	31	0.657386
NM_144698	3363	3237.78	134	3.06013
NR_026844	1850	1724.78	217.077	9.30602
NM_198493	2671	2545.78	26.9124	0.781655
NM_001145210	2192	2066.78	0	0
NM_001243536	1632	1506.78	15.0388	0.737981
NM_001243535	1651	1525.78	1.33544e-05	6.47168e-07
NM_001136479	3129	3003.78	127.653	3.14228
NM_030920	3453	3327.78	6220.65	138.218
NM_001136478	3330	3204.78	30.6968	0.708237
NM_003568	1824	1698.78	72	3.13385
NM_006594	2790	2664.78	160.576	4.45555
NM_001253852	2722	2596.78	632.708	18.0157
NM_001253853	2662	2536.78	48.2249	1.40563
NR_037864	1734	1608.78	91.9628	4.22667
NM_001639	931	805.779	0	0
NM_016022	2266	2140.78	378.509	13.0734
NM_001243771	2095	1969.78	0	0
NR_045035	2192	2066.78	0	0
NR_045033	2130	2004.78	33.4959	1.2354
NM_001243772	1718	1592.78	0	0
NM_001077628	1928	1802.78	297.977	12.2214
NR_045034	2021	1895.78	0.018061	0.000704428
NR_036462	1431	1305.78	158.484	8.97427
