target_id	length	eff_length	est_counts	tpm
NM_001103170	4049	3917.29	12	0.603247
NM_001103169	3832	3700.29	0	0
NM_001013630	1575	1443.29	0	0
NM_000350	7325	7193.29	4	0.109504
NM_012089	3857	3725.29	88	4.65181
NM_002858	3616	3484.29	137.512	7.77185
NM_001122674	967	835.287	16.8567	3.97407
NM_005158	11940	11808.3	0	0
NM_001136001	2140	2008.29	0	0
NM_001168237	11918	11786.3	0.103093	0.00172247
NM_007314	12227	12095.3	0	0
NM_001136000	11631	11499.3	0.0779513	0.00133491
NM_001168236	12164	12032.3	0	0
NM_001168238	11855	11723.3	48.4542	0.813918
NM_001168239	11568	11436.3	42.7365	0.735891
NM_000016	2603	2471.29	255.009	20.3203
NM_001127328	2615	2483.29	53.9912	4.28149
NM_030649	3759	3627.29	24	1.30295
NM_022735	3565	3433.29	42	2.40901
NM_032360	1616	1484.29	251	33.3008
NM_147161	3181	3049.29	14.7966	0.955571
NM_015547	2015	1883.29	8.2034	0.857781
NM_181865	1430	1298.29	0	0
NM_181866	1414	1282.29	235.732	36.2021
NM_181864	1625	1493.29	67.3018	8.87529
NM_007274	1805	1673.29	353.911	41.6507
NM_016361	1808	1676.29	31	3.64177
NM_001100	1492	1360.29	48.0141	6.95084
NR_024438	1983	1851.29	6.17396	0.656734
NM_030812	1861	1729.29	0	0
NM_001103	4528	4396.29	2	0.0895866
NM_080431	1422	1290.29	0	0
NM_207191	2764	2632.29	67.1139	5.02086
NM_001261464	2864	2732.29	0	0
NM_207197	2981	2849.29	32.5458	2.24936
NM_001261465	2836	2704.29	0	0
NM_207195	2906	2774.29	4.4621	0.316728
NR_048579	3048	2916.29	21.7301	1.46734
NM_207194	2909	2777.29	0	0
NM_207196	2978	2846.29	1.0744e-07	7.43339e-09
NR_048578	3123	2991.29	26.9795	1.77613
NM_001261466	2226	2094.29	3.16868	0.297948
NM_003815	2834	2702.29	0	0
NR_048577	3120	2988.29	2.26067e-07	1.48975e-08
NM_021794	2992	2860.29	1	0.0688477
NM_005099	4332	4200.29	34.0819	1.59788
NM_025008	2893	2761.29	5	0.35658
NM_019032	4201	4069.29	0	0
NM_001025107	6540	6408.29	625.646	19.2259
NM_015840	6593	6461.29	96.7579	2.94894
NM_001193495	6709	6577.29	443.081	13.2659
NM_015841	6536	6404.29	116.792	3.59123
NM_001111	6671	6539.29	0.00799979	0.000240906
NM_052998	2182	2050.29	16	1.53675
NM_020247	2924	2792.29	128	9.02712
NM_018417	5421	5289.29	0	0
NM_001167749	4966	4834.29	6	0.244409
NR_046083	2128	1996.29	19.1915	1.89315
NM_015999	2175	2043.29	1041.81	100.406
NM_000674	2919	2787.29	0	0
NM_001048230	2764	2632.29	0	0
NM_000677	2245	2113.29	1	0.0931838
NM_020683	2150	2018.29	0	0
NM_001081976	1163	1031.29	3	0.57285
NM_017825	1691	1559.29	275	34.7301
NM_001126	2782	2650.29	471	34.9967
NM_032785	2988	2856.29	3.02155	0.208318
NM_000646	7182	7050.29	23.5709	0.658367
NM_000028	7449	7317.29	11.7353	0.315822
NM_000643	7169	7037.29	0	0
NM_000644	7109	6977.29	0	0
NM_000642	7371	7239.29	86.6938	2.35826
NM_000645	7182	7050.29	0	0
NM_024758	3154	3022.29	136.817	8.91463
NM_012199	7478	7346.29	382	10.2399
NM_024852	3645	3513.29	117.585	6.5908
NM_177422	3387	3255.29	13.4147	0.811507
NM_017629	7060	6928.29	96.2557	2.7359
NM_198576	7326	7194.29	16	0.437957
NM_000029	2581	2449.29	1	0.0804006
NM_020350	1183	1051.29	603.317	113.012
NM_001040195	1127	995.287	30.4571	6.02615
NM_001040197	1280	1148.29	57.9526	9.93851
NM_001040194	1162	1030.29	70.641	13.502
NM_001040196	1259	1127.29	39.632	6.92327
NM_015446	8631	8499.29	92	2.13159
NM_001242673	4314	4182.29	0	0
NM_001242676	4028	3896.29	0	0
NM_001242675	4039	3907.29	0	0
NM_006621	3943	3811.29	59.0897	3.05309
NM_001242674	3685	3553.29	79.9103	4.42865
NM_001029882	6496	6364.29	38	1.1758
NM_022831	3006	2874.29	101	6.91975
NM_001039775	5245	5113.29	57	2.1952
NM_004833	1484	1352.29	1	0.145623
NM_001042478	2070	1938.29	0	0
NM_018836	2923	2791.29	3	0.211649
NM_001625	2759	2627.29	73.3385	5.49697
NR_037592	2877	2745.29	0.321299	0.0230474
NM_013411	3671	3539.29	1027.8	57.1864
NM_001199199	3647	3515.29	0	0
NR_037591	3789	3657.29	25.9182	1.39555
NM_013410	6881	6749.29	26	0.758603
NM_001005353	6998	6866.29	0	0
NM_203464	6887	6755.29	0	0
NM_012093	3936	3804.29	0	0
NM_174858	3325	3193.29	5	0.308341
NM_024595	2726	2594.29	234.465	17.7975
NM_001136275	2591	2459.29	0	0
NM_152763	3063	2931.29	3	0.20154
NR_049760	2912	2780.29	0	0
NM_006066	1580	1448.29	0.0652156	0.00886739
NM_153326	1452	1320.29	154.261	23.0085
NM_001202414	1491	1359.29	152.662	22.1167
NM_001202413	1363	1231.29	196.011	31.3488
NM_003689	2619	2487.29	689.074	54.5555
NR_002796	1324	1192.29	3	0.495495
NM_012067	1241	1109.29	1.12521	0.199751
NR_040289	2117	1985.29	16.1398	1.60093
NR_040288	2314	2182.29	0	0
NM_005465	7082	6950.29	69.5838	1.97154
NM_181690	1734	1602.29	0	0
NM_001206729	1575	1443.29	0	0
NM_170726	2370	2238.29	0	0
NM_001161504	3243	3111.29	0	0
NM_003748	3383	3251.29	47	2.8467
NM_000696	2500	2368.29	505	41.991
NM_144988	1057	925.287	22	4.68215
NM_013339	3371	3239.29	173	10.5171
NM_001127501	2431	2299.29	0	0
NM_000478	2596	2464.29	0	0
NM_001177520	2315	2183.29	0	0
NM_006492	1478	1346.29	8	1.17018
NM_020703	2471	2339.29	11	0.925994
NM_001172626	2394	2262.29	0.997702	0.0868465
NM_000036	2406	2274.29	0.00229822	0.000198996
NM_001257361	3392	3260.29	87.4647	5.28294
NM_139156	3756	3624.29	86.8968	4.7215
NM_203404	3394	3262.29	50.5633	3.0522
NM_004037	3976	3844.29	20.7957	1.06526
NM_001257360	4109	3977.29	42.2795	2.09335
NM_004038	1862	1730.29	1.45101e-07	1.65139e-08
NM_001008221_2	1781	1649.29	0	0
NM_004038_2	1862	1730.29	1.45101e-07	1.65139e-08
