target_id	length	eff_length	est_counts	tpm
NM_001103170	4049	3922.18	0	0
NM_001103169	3832	3705.18	16	0.427518
NM_001013630	1575	1448.18	1	0.068363
NM_000350	7325	7198.18	5	0.0687687
NM_012089	3857	3730.18	134	3.55647
NM_002858	3616	3489.18	253.509	7.19305
NM_001122674	967	840.179	58.004	6.83485
NM_005158	11940	11813.2	0	0
NM_001136001	2140	2013.18	0	0
NM_001168237	11918	11791.2	7.66529e-05	6.43598e-07
NM_007314	12227	12100.2	0	0
NM_001136000	11631	11504.2	0.908966	0.00782232
NM_001168236	12164	12037.2	0	0
NM_001168238	11855	11728.2	0.0157476	0.000132932
NM_001168239	11568	11441.2	213.348	1.84613
NM_000016	2603	2476.18	394.752	15.7829
NM_001127328	2615	2488.18	66.248	2.63594
NM_030649	3759	3632.18	53	1.44462
NM_022735	3565	3438.18	128	3.68574
NM_032360	1616	1489.18	456	30.3153
NM_147161	3181	3054.18	22.5973	0.732496
NM_015547	2015	1888.18	14.7617	0.773991
NM_181865	1430	1303.18	2.62095e-06	1.99113e-07
NM_181866	1414	1287.18	552.837	42.5209
NM_181864	1625	1498.18	13.7457	0.908337
NM_007274	1805	1678.18	371.069	21.8907
NM_016361	1808	1681.18	100	5.88884
NM_001100	1492	1365.18	100.873	7.31522
NR_024438	1983	1856.18	8.07547	0.430717
NM_030812	1861	1734.18	5	0.285443
NM_001103	4528	4401.18	2	0.0449888
NM_080431	1422	1295.18	1	0.0764388
NM_207191	2764	2637.18	80.3526	3.01651
NM_001261464	2864	2737.18	0	0
NM_207197	2981	2854.18	23.6401	0.819995
NM_001261465	2836	2709.18	0	0
NM_207195	2906	2779.18	0.000663089	2.3621e-05
NR_048579	3048	2921.18	0.00248683	8.42813e-05
NM_207194	2909	2782.18	56.7838	2.02061
NM_207196	2978	2851.18	1.07785e-08	3.74262e-10
NR_048578	3123	2996.18	51.3613	1.69712
NM_001261466	2226	2099.18	10.9009	0.514109
NM_003815	2834	2707.18	72.9582	2.66809
NR_048577	3120	2993.18	6.7133e-08	2.22048e-09
NM_021794	2992	2865.18	0	0
NM_005099	4332	4205.18	63.7594	1.50108
NM_025008	2893	2766.18	11.1485	0.399006
NM_019032	4201	4074.18	21.8515	0.530988
NM_001025107	6540	6413.18	1054.88	16.2844
NM_015840	6593	6466.18	255.781	3.9162
NM_001193495	6709	6582.18	1120.54	16.8539
NM_015841	6536	6409.18	142.519	2.20147
NM_001111	6671	6544.18	16.2565	0.245933
NM_052998	2182	2055.18	53	2.55311
NM_020247	2924	2797.18	370	13.0956
NM_018417	5421	5294.18	0	0
NM_001167749	4966	4839.18	3	0.0613752
NR_046083	2128	2001.18	74.4942	3.68536
NM_015999	2175	2048.18	1856.51	89.7371
NM_000674	2919	2792.18	0	0
NM_001048230	2764	2637.18	1	0.0375408
NM_000677	2245	2118.18	0	0
NM_020683	2150	2023.18	0	0
NM_001081976	1163	1036.18	5	0.477726
NM_017825	1691	1564.18	524	33.1656
NM_001126	2782	2655.18	781	29.1206
NM_032785	2988	2861.18	5.00796	0.173284
NM_000646	7182	7055.18	90.499	1.26993
NM_000028	7449	7322.18	27.1761	0.367444
NM_000643	7169	7042.18	0	0
NM_000644	7109	6982.18	0	0
NM_000642	7371	7244.18	91.3249	1.24808
NM_000645	7182	7055.18	0	0
NM_024758	3154	3027.18	170.258	5.56819
NM_012199	7478	7351.18	661	8.90201
NM_024852	3645	3518.18	219.763	6.18414
NM_177422	3387	3260.18	5.23728	0.159041
NM_017629	7060	6933.18	228.836	3.26766
NM_198576	7326	7199.18	18	0.247533
NM_000029	2581	2454.18	0	0
NM_020350	1183	1056.18	1260.77	118.18
NM_001040195	1127	1000.18	130.167	12.8845
NM_001040197	1280	1153.18	248.254	21.3129
NM_001040194	1162	1035.18	247.879	23.7065
NM_001040196	1259	1132.18	2.92563	0.255828
NM_015446	8631	8504.18	180.559	2.10199
NM_001242673	4314	4187.18	0	0
NM_001242676	4028	3901.18	0	0
NM_001242675	4039	3912.18	0	0
NM_006621	3943	3816.18	124.241	3.22314
NM_001242674	3685	3558.18	144.759	4.02775
NM_001029882	6496	6369.18	83	1.29014
NM_022831	3006	2879.18	175	6.01746
NM_001039775	5245	5118.18	40	0.773728
NM_004833	1484	1357.18	3	0.21884
NM_001042478	2070	1943.18	0	0
NM_018836	2923	2796.18	3	0.106218
NM_001625	2759	2632.18	165.423	6.2219
NR_037592	2877	2750.18	0.33591	0.0120922
NM_013411	3671	3544.18	1688.58	47.1683
NM_001199199	3647	3520.18	0	0
NR_037591	3789	3662.18	21.4195	0.579045
NM_013410	6881	6754.18	11.6753	0.171135
NM_001005353	6998	6871.18	19.7589	0.284693
NM_203464	6887	6760.18	11.5657	0.169379
NM_012093	3936	3809.18	2.49843	0.0649351
NM_174858	3325	3198.18	10.5016	0.325084
NM_024595	2726	2599.18	357.496	13.6169
NM_001136275	2591	2464.18	15.1092	0.607034
NM_152763	3063	2936.18	0	0
NR_049760	2912	2785.18	3	0.106638
NM_006066	1580	1453.18	130.841	8.91391
NM_153326	1452	1325.18	211.116	15.7721
NM_001202414	1491	1364.18	152.064	11.0356
NM_001202413	1363	1236.18	256.98	20.5808
NM_003689	2619	2492.18	1166.05	46.3214
NR_002796	1324	1197.18	15.025	1.24251
NM_012067	1241	1114.18	4.15207	0.368938
NR_040289	2117	1990.18	2.28326e-06	1.13581e-07
NR_040288	2314	2187.18	39.1014	1.76991
NM_005465	7082	6955.18	134.439	1.91364
NM_181690	1734	1607.18	0	0
NM_001206729	1575	1448.18	3.35389	0.229282
NM_170726	2370	2243.18	0	0
NM_001161504	3243	3116.18	0	0
NM_003748	3383	3256.18	75	2.28032
NM_000696	2500	2373.18	1070	44.6372
NM_144988	1057	930.179	30	3.19299
NM_013339	3371	3244.18	295	9.00245
NM_001127501	2431	2304.18	0	0
NM_000478	2596	2469.18	0	0
NM_001177520	2315	2188.18	3	0.135732
NM_006492	1478	1351.18	13	0.95252
NM_020703	2471	2344.18	5	0.211165
NM_001172626	2394	2267.18	1.98953	0.0868777
NM_000036	2406	2279.18	0.0104685	0.000454724
NM_001257361	3392	3265.18	144.582	4.3838
NM_139156	3756	3629.18	126.599	3.45356
NM_203404	3394	3267.18	0	0
NM_004037	3976	3849.18	13.2335	0.340369
NM_001257360	4109	3982.18	74.5852	1.85428
NM_004038	1862	1735.18	7.90183e-07	4.50845e-08
NM_001008221_2	1781	1654.18	0	0
NM_004038_2	1862	1735.18	7.90183e-07	4.50845e-08
NM_004038_1	1862	1735.18	7.90183e-07	4.50845e-08
NM_001008221	1781	1654.18	0	0
NM_001008221_1	1781	1654.18	0	0
NM_001008218	1838	1711.18	0.813344	0.0470568
NM_001008218_1	1838	1711.18	0.813344	0.0470568
NM_001008218_2	1838	1711.18	0.813344	0.0470568
NM_001008219	1860	1733.18	2.48649e-06	1.42032e-07
NM_001008219_2	1860	1733.18	2.48649e-06	1.42032e-07
NM_001008219_1	1860	1733.18	2.48649e-06	1.42032e-07
NM_000699	1632	1505.18	0	0
NM_020978	2179	2052.18	23.6738	1.14208
NM_144567	4649	4522.18	226.287	4.95399
NM_004673	3546	3419.18	4	0.11582
NM_014495	2126	1999.18	7	0.346649
NM_021146	2238	2111.18	4	0.187577
NM_030816	5667	5540.18	398	7.11218
NR_046228	1744	1617.18	20	1.22438
NM_001039888	3612	3485.18	24	0.681757
NM_144698	3363	3236.18	103	3.151
NR_026844	1850	1723.18	371.09	21.3202
NM_198493	2671	2544.18	19.5696	0.761514
NM_001145210	2192	2065.18	0	0
NM_001243536	1632	1505.18	19.1952	1.26255
NM_001243535	1651	1524.18	7.38002e-05	4.79364e-06
NM_001136479	3129	3002.18	1278.02	42.1449
NM_030920	3453	3326.18	3971.77	118.218
NM_001136478	3330	3203.18	85.2082	2.63356
NM_003568	1824	1697.18	9	0.524999
NM_006594	2790	2663.18	34.5499	1.28437
NM_001253852	2722	2595.18	340.785	13.0004
NM_001253853	2662	2535.18	37.4575	1.46276
NR_037864	1734	1607.18	58.2607	3.58885
NM_001639	931	804.179	1	0.123109
NM_016022	2266	2139.18	405.644	18.7734
NM_001243771	2095	1968.18	105.644	5.31402
