target_id	length	eff_length	est_counts	tpm
HER2-CAR-GFP	2172	2046.45	4985	329.893
NM_001103170	4049	3923.45	0	0
NM_001103169	3832	3706.45	2	0.0730772
NM_001013630	1575	1449.45	0	0
NM_000350	7325	7199.45	5	0.0940548
NM_012089	3857	3731.45	109	3.95602
NM_002858	3616	3490.45	78.396	3.04174
NM_001122674	967	841.453	11.1947	1.80175
NM_005158	11940	11814.5	0	0
NM_001136001	2140	2014.45	0	0
NM_001168237	11918	11792.5	0	0
NM_007314	12227	12101.5	0	0
NM_001136000	11631	11505.5	0.212629	0.00250282
NM_001168236	12164	12038.5	0	0
NM_001168238	11855	11729.5	1.16781e-07	1.34836e-09
NM_001168239	11568	11442.5	50.4278	0.596844
NM_000016	2603	2477.45	151.084	8.25893
NM_001127328	2615	2489.45	30.9159	1.68186
NM_030649	3759	3633.45	129	4.80818
NM_022735	3565	3439.45	83	3.26813
NM_032360	1616	1490.45	244	22.1708
NM_147161	3181	3055.45	18.4383	0.817251
NM_015547	2015	1889.45	1.45178	0.104058
NM_181865	1430	1304.45	0.000831999	8.63783e-05
NM_181866	1414	1288.45	753.236	79.1723
NM_181864	1625	1499.45	7.04926	0.63668
NM_007274	1805	1679.45	457.593	36.8996
NM_016361	1808	1682.45	18	1.44891
NM_001100	1492	1366.45	41.0177	4.06524
NR_024438	1983	1857.45	0	0
NM_030812	1861	1735.45	2	0.156073
NM_001103	4528	4402.45	3	0.0922862
NM_080431	1422	1296.45	0	0
NM_207191	2764	2638.45	0	0
NM_001261464	2864	2738.45	5.3283e-07	2.63508e-08
NM_207197	2981	2855.45	0	0
NM_001261465	2836	2710.45	0	0
NM_207195	2906	2780.45	43.7315	2.13004
NR_048579	3048	2922.45	0.0573269	0.00265657
NM_207194	2909	2783.45	181.04	8.80846
NM_207196	2978	2852.45	0	0
NR_048578	3123	2997.45	1.01006e-05	4.56357e-07
NM_001261466	2226	2100.45	2.07581	0.13384
NM_003815	2834	2708.45	110.254	5.51296
NR_048577	3120	2994.45	45.8414	2.07324
NM_021794	2992	2866.45	0	0
NM_005099	4332	4206.45	62.9859	2.02786
NM_025008	2893	2767.45	3	0.146809
NM_019032	4201	4075.45	0	0
NM_001025107	6540	6414.45	375.349	7.92475
NM_015840	6593	6467.45	138.607	2.90243
NM_001193495	6709	6583.45	474.685	9.76477
NM_015841	6536	6410.45	90.8477	1.91927
NM_001111	6671	6545.45	0.625348	0.0129387
NM_052998	2182	2056.45	0	0
NM_020247	2924	2798.45	184	8.90451
NM_018417	5421	5295.45	0	0
NM_001167749	4966	4840.45	0	0
NR_046083	2128	2002.45	0	0
NM_015999	2175	2049.45	805	53.1947
NM_000674	2919	2793.45	0	0
NM_001048230	2764	2638.45	0	0
NM_000677	2245	2119.45	0	0
NM_020683	2150	2024.45	0	0
NM_001081976	1163	1037.45	0	0
NM_017825	1691	1565.45	402	34.7773
NM_001126	2782	2656.45	485	24.7258
NM_032785	2988	2862.45	1.07492	0.0508567
NM_000646	7182	7056.45	12.4011	0.238005
NM_000028	7449	7323.45	0	0
NM_000643	7169	7043.45	0	0
NM_000644	7109	6983.45	0	0
NM_000642	7371	7245.45	54.5989	1.02054
NM_000645	7182	7056.45	0	0
NM_024758	3154	3028.45	135.21	6.04644
NM_012199	7478	7352.45	376	6.92574
NM_024852	3645	3519.45	68.1133	2.621
NM_177422	3387	3261.45	7.88666	0.327486
NM_017629	7060	6934.45	26.5707	0.51892
NM_198576	7326	7200.45	80	1.50467
NM_000029	2581	2455.45	0	0
NM_020350	1183	1057.45	256.278	32.8216
NM_001040195	1127	1001.45	20.4043	2.75931
NM_001040197	1280	1154.45	17.9676	2.10777
