baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_nlog10	gene
0.498978196301362	28.7610341525808	4.81591212199075	5.97208450321388	2.34241138031551e-09	2.66589839193708e-05	4.5741564073085	SNORA39
0.43487597610511	19.321661691076	4.56174957969963	4.23558140434973	2.27961098148192e-05	0.0471713683277195	1.32632152573524	LYVE1
0.947200410660774	17.1822472390864	3.64308356188963	4.71640217612085	2.40051703068197e-06	0.0081038608091038	2.09130802697123	MID2
0.3535671612793	16.1815076339011	4.81144013835272	3.36313186251987	0.000770635441072142	0.407934974643816	0.389409058488583	MIR4295
0.424630778428102	15.1838758849562	4.85426370378748	3.12794623685342	0.00176032377846451	0.529623349335237	0.276032876544346	LCE3C
20.3148187182574	5.97027724523738	2.87617228379805	2.07577177447573	0.0379150640542587	1	0	TM4SF1
6.71342060015306	5.5790893762763	2.7660693481898	2.0169737898753	0.0436982486007919	1	0	CTSL1
18.8285081992422	5.27273822313593	1.71539558723216	3.07377392269246	0.00211369543239314	0.560154272580871	0.25169234709468	LIPC
6.88380732165711	4.68764156899762	3.84066938161459	1.22052723190325	0.222265072770492	1	0	FGG
9.22989439375079	4.59817883806749	1.3906337821134	3.30653468742825	0.000944576547112201	0.417946335749836	0.378879477995077	PRTG
3.93809975014898	4.49088125113048	2.00801305041652	2.23648011162026	0.0253203386543946	1	0	EFEMP1
2.26518315498872	4.37563082341187	2.32818006796328	1.87942113396741	0.0601870128528977	1	0	MARC1
5.12803506927704	4.28587445364582	4.726855049436	0.9067074003374	0.364561548971419	1	0	LY75-CD302
2.03715124550828	4.20716423349968	2.21421382601802	1.90007134092633	0.0574237580804788	1	0	SPACA4
34.1666528891066	4.16271230200574	2.90313117349265	1.43386986437741	0.151609403093656	1	0	EEF1E1-MUTED
3.28005861428676	4.13846779077654	1.8661529636593	2.21764660848675	0.0265789373162207	1	0	TMEM191C
11.8363892797636	4.0617173818851	1.24111907184499	3.27262506396517	0.0010655372079683	0.426122235723517	0.370465803044172	CPS1
6.52800684711224	3.97771645248239	1.63154661495134	2.43800355811533	0.0147686286391071	0.93408188256687	0.0296150514056163	EFNA1
1.80240643810797	3.96278161923739	2.46311873983316	1.60884717214478	0.107649763253775	1	0	NGFRAP1
0.808859538611282	3.94378272667836	4.58710570172392	0.859754054761854	0.389924630831952	1	0	FSHB
1.65768434579228	3.87013417977205	1.97207313294863	1.96246990799244	0.0497078007226418	1	0	COL3A1
3.47420810386913	3.85611043491321	1.58389938149989	2.43456780143549	0.0149095863022349	0.93408188256687	0.0296150514056163	CRABP2
1.63653233620722	3.84627938140398	1.99625213052189	1.9267502950133	0.0540107566022075	1	0	TEKT3
2.32326902416123	3.8457675781925	1.80462298224187	2.13106428103611	0.0330838468583151	1	0	CMKLR1
1.2051853990811	3.81605998433629	3.05730470874648	1.24817783893739	0.211965937699201	1	0	ACTL7B
1.07894491651686	3.76964456084506	2.78495743068054	1.35357349427201	0.17587248795996	1	0	PNMA6C
3.28945504544052	3.76493753977485	1.91694207409402	1.96403302460468	0.0495262622296925	1	0	CYR61
1.95047330023032	3.74588650497079	2.14043609268078	1.75005762506988	0.0801083707559389	1	0	BTK
3.04241733122543	3.68686515966215	1.68586525819573	2.18692753868595	0.0287478141968516	1	0	HSPA12B
6.89375773612151	3.66267334568913	1.44612399477672	2.53275193477074	0.0113171011180982	0.879180394710417	0.0559220050295336	RHBDL1
0.845068705553026	3.65356044502296	2.87821522012389	1.26938403336832	0.204304128022388	1	0	LY6K
3.4274203338306	3.60607393383188	1.7189445786218	2.09784188430503	0.0359191151951669	1	0	ALDH3B2
3.37466568370109	3.60097339602402	1.70568187694343	2.11116354385904	0.0347582571640217	1	0	GPR61
0.890000237158533	3.57940729273651	3.61513663694435	0.990116737541062	0.322117063261578	1	0	RBP4
1.07927377841006	3.56435852264416	2.52562607106764	1.41127721299512	0.158162890756068	1	0	GPR45
3.3626991496498	3.52714980071793	1.78822001111666	1.97243615371209	0.0485598380644624	1	0	PTGR1
1.02972483491411	3.49821661564439	3.1698305804859	1.10359734592129	0.269767843018889	1	0	NBPF4
1.07498895063018	3.48097249588149	2.91854373292412	1.19270869804438	0.23298347795787	1	0	MAGEA8
0.997671038541724	3.46925671168596	2.73922517579474	1.26651023155824	0.205330468680179	1	0	MIR4647
2.08193693062761	3.4692020815591	1.72393993594357	2.01236830195031	0.044181127326994	1	0	MCIN
4.32504781382077	3.4670331291676	1.43626326555602	2.41392592313179	0.0157816705395711	0.947007918445227	0.0236463896105703	RHOV
1.03435366794295	3.45623790409064	3.11889535743175	1.10816090570499	0.267792331239333	1	0	NOXRED1
1.47110126620853	3.43628178954561	1.9922226641265	1.72484825688511	0.084554822503691	1	0	DNAJC5B
1.23896365515871	3.43442466130883	3.02749298216595	1.13441209658948	0.256621727291913	1	0	TFPI2
1.46507959244778	3.4298487265322	2.37220802311354	1.44584652488887	0.148220253442352	1	0	NXPE4
1.27379030264477	3.42776405502041	2.95615517514699	1.15953454806376	0.246238362658015	1	0	GCOM1
1.99466078727731	3.42637908629861	2.01237890952501	1.70265106142827	0.0886333883312699	1	0	HCG4B
2.18600011110248	3.35550017985533	2.05021631318537	1.63665665826353	0.101702229868985	1	0	HIST1H2AD
6.98878752940435	3.34809891325659	1.601423782776	2.09070138040089	0.0365548411826862	1	0	CCR3
1.61111229333092	3.33876235645914	1.89668658129978	1.76031316369156	0.0783547234495112	1	0	UPK2
1.41246686636735	3.29945478753774	2.02316403126715	1.63083899107835	0.102924297712926	1	0	LOC729506
1.41157741930959	3.298764635579	1.92423443788687	1.71432574463307	0.086468917521122	1	0	VSIG2
9.7764814158146	3.29828211587836	1.20472924393196	2.73777874363997	0.00618556757775943	0.713357903537306	0.146692522697242	SYS1-DBNDD2
14.4379679645626	3.29210983545371	1.24606122067705	2.64201291302922	0.00824149136443222	0.786153341599397	0.104492735238934	PRSS56
0.979547470582529	3.19791739081684	2.87144826507359	1.11369493565815	0.265410082672596	1	0	CSH2
0.994064803990654	3.19337638662773	3.44727654711754	0.926347608896619	0.354265361640699	1	0	DKK1
0.847917388862752	3.19255802742709	3.25339741618611	0.981299736559593	0.326444952626357	1	0	NPY2R
0.711957010596845	3.1755146678906	3.00758729170481	1.05583458097756	0.291043796228473	1	0	MIR2113
2.21891180915907	3.16067816687306	1.8277783360302	1.72924588532864	0.0837650972249273	1	0	C17orf98
25.7732310271946	3.14328231626236	3.30429485028296	0.951271741380219	0.341466448155109	1	0	BIVM-ERCC5
1.80752093510297	3.12103231973126	1.89154621724173	1.64998998770561	0.098944983897273	1	0	PAX3
0.838012288233877	3.10853288957747	2.67593675904808	1.16166156732466	0.245372962805303	1	0	SOX9
1.89576402831187	3.10260872004295	2.11060898449008	1.47000640234294	0.141560020005789	1	0	MEP1B
