baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	padj_nlog10	gene
0.512952585156182	30.6171091676394	4.81302599638873	6.36130143294712	2.00051408221884e-10	2.27678507697326e-06	5.64267796380292	LUZP4
0.698557043075267	24.1833297881218	4.78249576105054	5.05663381556445	4.26721480280791e-07	0.00161883905569189	2.79079632647786	FAM224B
1.21630638582302	20.9084931758517	3.40666550460664	6.13752455225743	8.38172687155437e-10	6.35949556834402e-06	5.19657733098253	FAM24B-CUZD1
0.459715387523651	17.76934144051	4.52900512476915	3.92345359543301	8.7288584698229e-05	0.165571897075091	0.781013375165526	SPERT
0.336888879454068	15.8235714276322	4.8298735248704	3.27618753289337	0.00105218669795677	0.830319175092019	0.0807549325205702	OR52J3
0.424630778428102	15.1621392938127	4.85426370378748	3.12346840201174	0.00178733055359501	1	0	LCE3C
0.640888166580967	14.625365554603	4.59452957486203	3.1832128439487	0.00145650504421613	0.981501947984481	0.00810883411993878	OR2T33
63.4228558383917	7.26818631856194	2.97165466336695	2.44583814134275	0.014451586219173	1	0	EIF3CL
20.3148187182574	5.44610936394103	2.83665384372058	1.91990622190188	0.0548697458785568	1	0	TM4SF1
6.88380732165711	5.22626688841865	3.86495434049209	1.35221956794274	0.17630508567913	1	0	FGG
3.93809975014898	4.61686044390072	2.00801305041652	2.29921834568907	0.0214925437719439	1	0	EFEMP1
1.07498895063018	4.61014683747457	2.91854373292412	1.57960519332552	0.114197309197871	1	0	MAGEA8
3.28945504544052	4.5474288798071	1.98502505929246	2.29086724045085	0.0219710932027433	1	0	CYR61
18.8285081992422	4.54152916444193	1.67053844387136	2.71860200590011	0.00655584379327278	1	0	LIPC
2.0305084802504	4.50503223725284	2.10060111942936	2.14463954892905	0.031981677636662	1	0	EGR4
12.7332610001681	4.50499619400576	1.78733890335857	2.52050474901009	0.0117186656956616	1	0	NDUFC2-KCTD14
3.42103120810912	4.48319559084088	1.61696074640354	2.77260632381612	0.00556093496724405	1	0	SLC38A4
1.23896365515871	4.41536269548312	3.05424064680607	1.44564990322567	0.148275422160405	1	0	TFPI2
4.90549959758796	4.3940354895758	1.66212918067045	2.64361852296184	0.0082025042647418	1	0	SOWAHD
1.41246686636735	4.38635894446758	2.02316403126715	2.16806886474761	0.0301534473506964	1	0	LOC729506
1.52341242910882	4.32848339949414	2.51226830474186	1.72293834672205	0.0848996748604251	1	0	HMX2
2.03715124550828	4.31161687958098	2.22237049422421	1.94009814780505	0.0523677630805199	1	0	SPACA4
2.39134454246479	4.09855626377425	4.73411670846508	0.865748885414172	0.386627885380881	1	0	SNAR-C4
1.80240643810797	4.08771413136419	2.45900770018918	1.66234295689668	0.0964440293165112	1	0	NGFRAP1
2.15159414169678	4.08639962339414	2.10215138551437	1.94391310328693	0.0519059308547023	1	0	C1QTNF9B-AS1
0.808859538611282	4.06976085063301	4.58710570172392	0.887217586702552	0.374961765725786	1	0	FSHB
4.42790960566964	4.01464054446651	3.01507446925352	1.3315228480776	0.183017032149889	1	0	GOLGA8G
5.79430380738952	3.98342818417074	1.24875840368963	3.18991101273164	0.00142316608196854	0.981501947984481	0.00810883411993878	PIWIL4
1.58072647034102	3.97950023462245	4.7236900898928	0.842455825613395	0.39953285615597	1	0	TSPY3
2.32354524623594	3.9439444037154	1.6685985507102	2.3636268903846	0.0180970281044466	1	0	GRIP1
1.2051853990811	3.94203884648759	3.05730470874648	1.28938369643367	0.197264726538176	1	0	ACTL7B
3.51458180078949	3.93900807139483	1.64929904051655	2.38829222271369	0.0169268766449246	1	0	CHEK2P2
1.07894491651686	3.89562352259166	2.78495743068054	1.39880900141433	0.161870266287151	1	0	PNMA6C
14.4379679645626	3.88519625947262	1.26941532336362	3.06061868638695	0.00220880198256129	1	0	PRSS56
2.604753778446	3.88235364885022	2.29702062693551	1.69016925809227	0.0909955779004347	1	0	HSPB8
1.74575104173656	3.87719376232186	1.91477689182352	2.0248801721382	0.042879670065286	1	0	PLAC8L1
1.36998631883152	3.87368505771173	2.85413444440988	1.35721884625959	0.174711684213925	1	0	LOC643723
2.92889962634278	3.79348431432032	1.55920966099943	2.43295331552061	0.0149762316884448	1	0	ZNF732
0.845068705553026	3.77953937460478	2.87821522012389	1.31315384206817	0.189131113997711	1	0	LY6K
1.43406993847544	3.67590014086708	2.34493764294764	1.56758971903679	0.116976912980864	1	0	ELAVL4
0.937570309188946	3.66194903011464	2.85558235482031	1.28238256688103	0.199708476596356	1	0	OR11G2
16.1023382476085	3.65768743839019	1.08258240040276	3.37866885424094	0.000728376866298998	0.720839749160774	0.142161273131637	KYNU
2.14851930284676	3.62148342596383	1.85680614518433	1.9503831540822	0.0511304681907298	1	0	KCNA1
2.04626600835613	3.58490586167308	2.03926542813265	1.75793980137042	0.0787577526744595	1	0	SNAR-C3
1.03435366794295	3.58221674447476	3.11889535743175	1.14855304008164	0.250740330236794	1	0	NOXRED1
3.10490359463634	3.57641096197874	1.83572477433591	1.94822830305406	0.051387651642151	1	0	FAM84A
1.47110126620853	3.56226099275947	1.9922226641265	1.7880837603669	0.0737624952395112	1	0	DNAJC5B
2.16282423481428	3.55603953239437	1.83011070865209	1.94307345210469	0.0520072841326337	1	0	FAM174B
