target_id	length	eff_length	est_counts	tpm
HER2-CAR-GFP	2172	2052.64	12451	401.919
NM_001103170	4049	3929.64	0	0
NM_001103169	3832	3712.64	6	0.107082
NM_001013630	1575	1455.64	1	0.045519
NM_000350	7325	7205.64	8	0.0735637
NM_012089	3857	3737.64	113	2.00321
NM_002858	3616	3496.64	131.784	2.49723
NM_001122674	967	847.637	2.62785	0.205417
NM_005158	11940	11820.6	0	0
NM_001136001	2140	2020.64	0	0
NM_001168237	11918	11798.6	0.0747946	0.000420034
NM_007314	12227	12107.6	0	0
NM_001136000	11631	11511.6	0.0819219	0.000471529
NM_001168236	12164	12044.6	0	0
NM_001168238	11855	11735.6	47.3917	0.267573
NM_001168239	11568	11448.6	60.9927	0.352996
NM_000016	2603	2483.64	508.391	13.563
NM_001127328	2615	2495.64	15.6088	0.414414
NM_030649	3759	3639.64	279	5.07916
NM_022735	3565	3445.64	219	4.21134
NM_032360	1616	1496.64	707	31.3003
NM_147161	3181	3061.64	43.9498	0.951151
NM_015547	2015	1895.64	2.72922	0.095396
NM_181865	1430	1310.64	4.79536e-06	2.42429e-07
NM_181866	1414	1294.64	1579.7	80.8485
NM_181864	1625	1505.64	0	0
NM_007274	1805	1685.64	1072.9	42.1737
NM_016361	1808	1688.64	52	2.04039
NM_001100	1492	1372.64	65.7469	3.1737
NR_024438	1983	1863.64	10.4313	0.370872
NM_030812	1861	1741.64	0	0
NM_001103	4528	4408.64	1	0.0150294
NM_080431	1422	1302.64	0	0
NM_207191	2764	2644.64	0	0
NM_001261464	2864	2744.64	2.11076e-08	5.09566e-10
NM_207197	2981	2861.64	0.155133	0.003592
NM_001261465	2836	2716.64	0	0
NM_207195	2906	2786.64	0.00381044	9.06025e-05
NR_048579	3048	2928.64	58.8519	1.3315
NM_207194	2909	2789.64	137.113	3.2567
NM_207196	2978	2858.64	63.2859	1.46688
NR_048578	3123	3003.64	189.391	4.17789
NM_001261466	2226	2106.64	0	0
NM_003815	2834	2714.64	75.0349	1.83146
NR_048577	3120	3000.64	67.1646	1.48311
NM_021794	2992	2872.64	0	0
NM_005099	4332	4212.64	106.328	1.6724
NM_025008	2893	2773.64	2.87948	0.0687877
NM_019032	4201	4081.64	3.12052	0.0506569
NM_001025107	6540	6420.64	835.988	8.62717
NM_015840	6593	6473.64	24.6084	0.251873
NM_001193495	6709	6589.64	1063.95	10.6981
NM_015841	6536	6416.64	108.11	1.11636
NM_001111	6671	6551.64	0.135788	0.00137328
NM_052998	2182	2062.64	2	0.064247
NM_020247	2924	2804.64	294	6.94571
NM_018417	5421	5301.64	1	0.0124979
NM_001167749	4966	4846.64	0	0
NR_046083	2128	2008.64	0	0
NM_015999	2175	2055.64	1209	38.9696
NM_000674	2919	2799.64	0	0
NM_001048230	2764	2644.64	4	0.100217
NM_000677	2245	2125.64	15	0.467572
NM_020683	2150	2030.64	0	0
NM_001081976	1163	1043.64	0	0
NM_017825	1691	1571.64	1213	51.1393
NM_001126	2782	2662.64	921	22.9189
NM_032785	2988	2868.64	10.741	0.248092
NM_000646	7182	7062.64	17.2023	0.161386
NM_000028	7449	7329.64	0	0
NM_000643	7169	7049.64	0	0
NM_000644	7109	6989.64	0	0
NM_000642	7371	7251.64	118.798	1.08547
NM_000645	7182	7062.64	0	0
NM_024758	3154	3034.64	297.145	6.48795
NM_012199	7478	7358.64	662	5.96083
NM_024852	3645	3525.64	127.101	2.38867
NM_177422	3387	3267.64	18.8994	0.38323
NM_017629	7060	6940.64	80.6036	0.769487
NM_198576	7326	7206.64	146	1.34235
