target_id	length	eff_length	est_counts	tpm
NM_001103170	4049	3922.94	10	0.263847
NM_001103169	3832	3705.94	0	0
NM_001013630	1575	1448.94	1	0.0714355
NM_000350	7325	7198.94	5	0.0718895
NM_012089	3857	3730.94	112	3.10716
NM_002858	3616	3489.94	201.97	5.99009
NM_001122674	967	840.938	13.972	1.71972
NM_005158	11940	11813.9	0	0
NM_001136001	2140	2013.94	1.31416	0.067541
NM_001168237	11918	11791.9	0.0233665	0.000205103
NM_007314	12227	12100.9	0	0
NM_001136000	11631	11504.9	0.0456673	0.000410852
NM_001168236	12164	12037.9	0	0
NM_001168238	11855	11728.9	33.1891	0.292888
NM_001168239	11568	11441.9	77.7792	0.703603
NM_000016	2603	2476.94	344.382	14.3909
NM_001127328	2615	2488.94	43.6179	1.8139
NM_030649	3759	3632.94	53	1.51002
NM_022735	3565	3438.94	77	2.31756
NM_032360	1616	1489.94	384	26.6764
NM_147161	3181	3054.94	12.4337	0.421272
NM_015547	2015	1888.94	10.2981	0.564293
NM_181865	1430	1303.94	0	0
NM_181866	1414	1287.94	523.533	42.0739
NM_181864	1625	1498.94	109.822	7.58352
NM_007274	1805	1678.94	356.36	21.9694
NM_016361	1808	1681.94	87	5.35394
NM_001100	1492	1365.94	116.037	8.79283
NR_024438	1983	1856.94	6.01784	0.335434
NM_030812	1861	1734.94	2	0.119319
NM_001103	4528	4401.94	1	0.0235136
NM_080431	1422	1295.94	0	0
NM_207191	2764	2637.94	0	0
NM_001261464	2864	2737.94	0	0
NM_207197	2981	2854.94	0	0
NM_001261465	2836	2709.94	0	0
NM_207195	2906	2779.94	0	0
NR_048579	3048	2921.94	37.1303	1.31529
NM_207194	2909	2782.94	0.00120227	4.47158e-05
NM_207196	2978	2851.94	0	0
NR_048578	3123	2996.94	16.8455	0.581795
NM_001261466	2226	2099.94	0	0
NM_003815	2834	2707.94	52.9936	2.02558
NR_048577	3120	2993.94	33.0294	1.14188
NM_021794	2992	2865.94	2	0.0722316
NM_005099	4332	4205.94	56.5367	1.39133
NM_025008	2893	2766.94	6.32227	0.236503
NM_019032	4201	4074.94	25.6777	0.652228
NM_001025107	6540	6413.94	1315.33	21.2263
NM_015840	6593	6466.94	173.737	2.78072
NM_001193495	6709	6582.94	774.645	12.18
NM_015841	6536	6409.94	0	0
NM_001111	6671	6544.94	16.3376	0.258372
NM_052998	2182	2055.94	35	1.76207
NM_020247	2924	2797.94	251	9.28538
NM_018417	5421	5294.94	0	0
NM_001167749	4966	4839.94	5	0.106929
NR_046083	2128	2001.94	43.3056	2.23902
NM_015999	2175	2048.94	1542.69	77.9319
NM_000674	2919	2792.94	4	0.148239
NM_001048230	2764	2637.94	0	0
NM_000677	2245	2118.94	1	0.0488479
NM_020683	2150	2023.94	0	0
NM_001081976	1163	1036.94	9	0.898367
NM_017825	1691	1564.94	485	32.0781
NM_001126	2782	2655.94	618	24.0843
NM_032785	2988	2861.94	5.44659	0.196983
NM_000646	7182	7055.94	31.1519	0.456976
NM_000028	7449	7322.94	5.01629	0.0709024
NM_000643	7169	7042.94	0	0
NM_000644	7109	6982.94	0	0
NM_000642	7371	7244.94	125.832	1.79771
NM_000645	7182	7055.94	0	0
NM_024758	3154	3027.94	131.724	4.5028
NM_012199	7478	7351.94	742	10.4464
NM_024852	3645	3518.94	227.563	6.69352
NM_177422	3387	3260.94	11.4368	0.363018
NM_017629	7060	6933.94	190.092	2.83757
NM_198576	7326	7199.94	20	0.287518
NM_000029	2581	2454.94	2	0.0843244
NM_020350	1183	1056.94	1029.26	100.796
NM_001040195	1127	1000.94	74.8635	7.74153
NM_001040197	1280	1153.94	241.71	21.6808
NM_001040194	1162	1035.94	98.1619	9.80783
NM_001040196	1259	1132.94	7.38832e-05	6.75e-06
NM_015446	8631	8504.94	125	1.52126
NM_001242673	4314	4187.94	0	0
NM_001242676	4028	3901.94	11.1233	0.295064
NM_001242675	4039	3912.94	0.245248	0.00648735
NM_006621	3943	3816.94	29.5886	0.802368
NM_001242674	3685	3558.94	158.043	4.59641
NM_001029882	6496	6369.94	94	1.52741
NM_022831	3006	2879.94	146	5.24727
NM_001039775	5245	5118.94	9	0.181981
NM_004833	1484	1357.94	5	0.381113
NM_001042478	2070	1943.94	0	0
NM_018836	2923	2796.94	2	0.0740135
NM_001625	2759	2632.94	155.347	6.10696
NR_037592	2877	2750.94	1.89993	0.071486
NM_013411	3671	3544.94	1600.11	46.7201
NM_001199199	3647	3520.94	0	0
NR_037591	3789	3662.94	76.5079	2.16193
NM_013410	6881	6754.94	0	0
NM_001005353	6998	6871.94	0	0
NM_203464	6887	6760.94	34	0.520518
NM_012093	3936	3809.94	0	0
NM_174858	3325	3198.94	3	0.0970687
NM_024595	2726	2599.94	268.188	10.6768
NM_001136275	2591	2464.94	0	0
NM_152763	3063	2936.94	0	0
NR_049760	2912	2785.94	0	0
NM_006066	1580	1453.94	1.18943	0.0846755
NM_153326	1452	1325.94	134.269	10.4813
NM_001202414	1491	1364.94	282.385	21.4138
NM_001202413	1363	1236.94	273.157	22.8575
NM_003689	2619	2492.94	1176.35	48.8416
NR_002796	1324	1197.94	2	0.172806
NM_012067	1241	1114.94	4.1532	0.385564
NR_040289	2117	1990.94	10.8331	0.563197
NR_040288	2314	2187.94	11.4725	0.542732
NM_005465	7082	6955.94	108.541	1.61511
NM_181690	1734	1607.94	0	0
NM_001206729	1575	1448.94	0	0
NM_170726	2370	2243.94	0	0
NM_001161504	3243	3116.94	31.4723	1.04512
NM_003748	3383	3256.94	46.5277	1.47865
NM_000696	2500	2373.94	841	36.6683
NM_144988	1057	930.938	19	2.1125
NM_013339	3371	3244.94	241	7.68731
NM_001127501	2431	2304.94	1	0.044906
NM_000478	2596	2469.94	0	0
NM_001177520	2315	2188.94	0	0
NM_006492	1478	1351.94	6	0.459366
NM_020703	2471	2344.94	6	0.26484
NM_001172626	2394	2267.94	0	0
NM_000036	2406	2279.94	0	0
NM_001257361	3392	3265.94	149.852	4.74916
NM_139156	3756	3629.94	61.8686	1.76415
NM_203404	3394	3267.94	50.4711	1.59857
NM_004037	3976	3849.94	0	0
