target_id	length	eff_length	est_counts	tpm
HER2-CAR-GFP	2172	2049.65	6740	297.672
NM_001103170	4049	3926.65	4	0.0922138
NM_001103169	3832	3709.65	0	0
NM_001013630	1575	1452.65	0	0
NM_000350	7325	7202.65	2	0.025136
NM_012089	3857	3734.65	91	2.20572
NM_002858	3616	3493.65	92.121	2.38692
NM_001122674	967	844.648	4.75074	0.509147
NM_005158	11940	11817.6	0	0
NM_001136001	2140	2017.65	2.21222	0.0992523
NM_001168237	11918	11795.6	0	0
NM_007314	12227	12104.6	0	0
NM_001136000	11631	11508.6	0.211198	0.0016612
NM_001168236	12164	12041.6	0	0
NM_001168238	11855	11732.6	0	0
NM_001168239	11568	11445.6	105.509	0.834461
NM_000016	2603	2480.65	258.383	9.42882
NM_001127328	2615	2492.65	16.6166	0.603446
NM_030649	3759	3636.65	161	4.00758
NM_022735	3565	3442.65	102	2.68204
NM_032360	1616	1493.65	511	30.9692
NM_147161	3181	3058.65	15.3597	0.454581
NM_015547	2015	1892.65	4.6403	0.221939
NM_181865	1430	1307.65	70.0896	4.852
NM_181866	1414	1291.65	1213.61	85.0533
NM_181864	1625	1502.65	0	0
NM_007274	1805	1682.65	532.179	28.6301
NM_016361	1808	1685.65	10	0.53702
NM_001100	1492	1369.65	58.0145	3.83429
NR_024438	1983	1860.65	3.00005	0.145956
NM_030812	1861	1738.65	0	0
NM_001103	4528	4405.65	1	0.020547
NM_080431	1422	1299.65	0	0
NM_207191	2764	2641.65	0	0
NM_001261464	2864	2741.65	30.8308	1.01796
NM_207197	2981	2858.65	41.8228	1.32437
NM_001261465	2836	2713.65	0	0
NM_207195	2906	2783.65	0	0
NR_048579	3048	2925.65	16.3647	0.506343
NM_207194	2909	2786.65	83.5681	2.71466
NM_207196	2978	2855.65	76.7066	2.43156
NR_048578	3123	3000.65	51.6824	1.55914
NM_001261466	2226	2103.65	8.80223	0.378772
NM_003815	2834	2711.65	75.3888	2.5167
NR_048577	3120	2997.65	91.8335	2.77318
NM_021794	2992	2869.65	0	0
NM_005099	4332	4209.65	76.5073	1.64519
NM_025008	2893	2770.65	0	0
NM_019032	4201	4078.65	6	0.133166
NM_001025107	6540	6417.65	927.499	13.0826
NM_015840	6593	6470.65	256.131	3.58321
NM_001193495	6709	6586.65	508.941	6.99456
NM_015841	6536	6413.65	0.000234285	3.30672e-06
NM_001111	6671	6548.65	8.3627e-07	1.15599e-08
NM_052998	2182	2059.65	1	0.0439506
NM_020247	2924	2801.65	371	11.9872
NM_018417	5421	5298.65	0	0
NM_001167749	4966	4843.65	0	0
NR_046083	2128	2005.65	0	0
NM_015999	2175	2052.65	732	32.2815
NM_000674	2919	2796.65	0	0
NM_001048230	2764	2641.65	0	0
NM_000677	2245	2122.65	2	0.0852923
NM_020683	2150	2027.65	0	0
NM_001081976	1163	1040.65	1	0.0869869
NM_017825	1691	1568.65	801	46.2237
NM_001126	2782	2659.65	577	19.6385
NM_032785	2988	2865.65	7	0.221123
NM_000646	7182	7059.65	21.7052	0.278316
NM_000028	7449	7326.65	9.90212	0.122343
NM_000643	7169	7046.65	0	0
NM_000644	7109	6986.65	0	0
NM_000642	7371	7248.65	72.3927	0.904057
NM_000645	7182	7059.65	0	0
NM_024758	3154	3031.65	236.272	7.0549
NM_012199	7478	7355.65	607	7.47008
NM_024852	3645	3522.65	71.0257	1.82517
NM_177422	3387	3264.65	9.97428	0.276569
NM_017629	7060	6937.65	40.5656	0.529301
NM_198576	7326	7203.65	149	1.87237
NM_000029	2581	2458.65	0	0
NM_020350	1183	1060.65	306.113	26.1257
NM_001040195	1127	1004.65	44.0371	3.96792
NM_001040197	1280	1157.65	46.0704	3.60249
NM_001040194	1162	1039.65	41.62	3.62387
NM_001040196	1259	1136.65	6.15966	0.490556
NM_015446	8631	8508.65	187.794	1.99793
NM_001242673	4314	4191.65	14.2955	0.308725
NM_001242676	4028	3905.65	0	0
NM_001242675	4039	3916.65	0	0
NM_006621	3943	3820.65	53.2052	1.26059
NM_001242674	3685	3562.65	471.499	11.9803
NM_001029882	6496	6373.65	435	6.17816
NM_022831	3006	2883.65	73	2.2916
NM_001039775	5245	5122.65	13	0.229724
NM_004833	1484	1361.65	7	0.465362
NM_001042478	2070	1947.65	5.71671	0.265701
NM_018836	2923	2800.65	3.28329	0.106123
NM_001625	2759	2636.65	197.333	6.77492
NR_037592	2877	2754.65	0.428551	0.014083
NM_013411	3671	3548.65	1405.58	35.855
NM_001199199	3647	3524.65	0	0
NR_037591	3789	3666.65	18.6615	0.460718
NM_013410	6881	6758.65	0	0
NM_001005353	6998	6875.65	33.8412	0.445543
NM_203464	6887	6764.65	22.904	0.306495
NM_012093	3936	3813.65	0	0
NM_174858	3325	3202.65	2	0.0565299
NM_024595	2726	2603.65	192.853	6.70505
NM_001136275	2591	2468.65	27.3119	1.0015
NM_152763	3063	2940.65	0	0
NR_049760	2912	2789.65	0	0
NM_006066	1580	1457.65	3.03649	0.188572
NM_153326	1452	1329.65	289.691	19.7222
NM_001202414	1491	1368.65	290.286	19.1996
NM_001202413	1363	1240.65	546.987	39.9104
NM_003689	2619	2496.65	1148.71	41.6494
NR_002796	1324	1201.65	21	1.58198
NM_012067	1241	1118.65	5.53559	0.447948
NR_040289	2117	1994.65	0	0
NR_040288	2314	2191.65	5.03163	0.207824
NM_005465	7082	6959.65	98.6839	1.28356
NM_181690	1734	1611.65	0	0
NM_001206729	1575	1452.65	0	0
NM_170726	2370	2247.65	0	0
NM_001161504	3243	3120.65	55.4193	1.60759
NM_003748	3383	3260.65	46.5807	1.29318
NM_000696	2500	2377.65	309	11.7644
NM_144988	1057	934.648	50	4.84261
NM_013339	3371	3248.65	122	3.3995
NM_001127501	2431	2308.65	0	0
NM_000478	2596	2473.65	0	0
NM_001177520	2315	2192.65	2	0.0825693
NM_006492	1478	1355.65	12	0.801294
NM_020703	2471	2348.65	3	0.115627
NM_001172626	2394	2271.65	0	0
NM_000036	2406	2283.65	0	0
NM_001257361	3392	3269.65	271.226	7.50912
NM_139156	3756	3633.65	264.088	6.57907
NM_203404	3394	3271.65	0	0
NM_004037	3976	3853.65	23.3188	0.547762
NM_001257360	4109	3986.65	11.3663	0.258089
NM_004038	1862	1739.65	1.17561e-07	6.11729e-09
NM_001008221_2	1781	1658.65	0	0
NM_004038_2	1862	1739.65	1.17561e-07	6.11729e-09
NM_004038_1	1862	1739.65	1.17561e-07	6.11729e-09
NM_001008221	1781	1658.65	0	0
NM_001008221_1	1781	1658.65	0	0
NM_001008218	1838	1715.65	0.79403	0.0418954
NM_001008218_1	1838	1715.65	0.79403	0.0418954
NM_001008218_2	1838	1715.65	0.79403	0.0418954
NM_001008219	1860	1737.65	4.32299e-07	2.25206e-08
NM_001008219_2	1860	1737.65	4.32299e-07	2.25206e-08
NM_001008219_1	1860	1737.65	4.32299e-07	2.25206e-08
NM_000699	1632	1509.65	5	0.299814
NM_020978	2179	2056.65	4.61791	0.203256
NM_144567	4649	4526.65	80.5053	1.60992
NM_004673	3546	3423.65	0	0
NM_014495	2126	2003.65	9	0.406611
NM_021146	2238	2115.65	7	0.299511
NM_030816	5667	5544.65	159	2.59586
NR_046228	1744	1621.65	6	0.334929
NM_001039888	3612	3489.65	10	0.259404
NM_144698	3363	3240.65	54	1.50841
NR_026844	1850	1727.65	54.974	2.88045
NM_198493	2671	2548.65	4.86271	0.172714
NM_001145210	2192	2069.65	3.6958	0.161648
NM_001243536	1632	1509.65	11.4243	0.685035
NM_001243535	1651	1528.65	8.11032e-06	4.80273e-07
NM_001136479	3129	3006.65	20.9099	0.629546
NM_030920	3453	3330.65	3811.78	103.599
NM_001136478	3330	3207.65	38.3051	1.08101
NM_003568	1824	1701.65	6	0.319183
NM_006594	2790	2667.65	33.3041	1.13013
NM_001253852	2722	2599.65	229.343	7.98599
NM_001253853	2662	2539.65	5.54277	0.197565
NR_037864	1734	1611.65	8.84438	0.496769
NM_001639	931	808.648	10	1.11943
NM_016022	2266	2143.65	151.264	6.38763
NM_001243771	2095	1972.65	0	0
NR_045035	2192	2069.65	0.074922	0.00327696
NR_045033	2130	2007.65	36.2155	1.63292
NM_001243772	1718	1595.65	0	0
NM_001077628	1928	1805.65	42.3033	2.1208
NR_045034	2021	1898.65	85.1422	4.05937
NR_036462	1431	1308.65	38.6639	2.67448
NM_199294	1243	1120.65	205.79	16.6231
NR_037187	1349	1226.65	0	0
NM_199006	1252	1129.65	14.9721	1.19977
NM_001243768	1383	1260.65	0	0
NM_198544	1319	1196.65	11.3928	0.861829
NM_001270517	1496	1373.65	18.0444	1.18912
NM_144772	1121	998.648	791	71.7004
NM_001643	473	350.901	0	0
NM_203454	2778	2655.65	0	0
NM_080429	1791	1668.65	3	0.162747
NM_001658	1888	1765.65	4692.79	240.594
NM_001024227	2007	1884.65	4.03268e-05	1.93696e-06
NM_001024228	1985	1862.65	23.888	1.16093
NM_001024226	1973	1850.65	81.3199	3.97769
NM_004815	9117	8994.65	7	0.0704485
NM_001025598	4425	4302.65	4321	90.9089
NM_181720	3792	3669.65	0	0
NM_001011722	4261	4138.65	3	0.0656176
NM_018125	4494	4371.65	0	0
NM_014784	6769	6646.65	1	0.0136193
NM_198236	6889	6766.65	0	0
NM_014448	2904	2781.65	2	0.0650857
NM_153213	3029	2906.65	229	7.13183
NM_001162384	4179	4056.65	411.583	9.18434
NM_004723	4107	3984.65	178.641	4.05835
NM_001162383	4182	4059.65	276.775	6.17159
NM_006015	8585	8462.65	285.683	3.05588
NM_139135	7934	7811.65	515.317	5.97158
NM_001206794	5946	5823.65	0	0
NM_031371	5809	5686.65	324.463	5.16496
NM_016374	6067	5944.65	299.537	4.56122
NM_001256129	1727	1604.65	0	0
NM_138795	1795	1672.65	45	2.43537
NM_001197325	4839	4716.65	48.5879	0.932508
NM_178427	4842	4719.65	6.04035e-07	1.15854e-08
NM_001668	4887	4764.65	157.412	2.99065
NM_005717	2077	1954.65	2314.99	107.211
NM_001270439	2086	1963.65	7.01216	0.323255
NM_057090	1944	1821.65	0	0
NM_057091	1920	1797.65	0	0
NM_001136215	1795	1672.65	0	0
NM_022786	1445	1322.65	59	4.03799
NM_017707	4129	4006.65	0.00142156	3.21175e-05
NM_001143778	4102	3979.65	2.99858	0.0682069
NR_026546	1045	922.648	0	0
NM_080868	1107	984.648	0	0
NM_001270601	1420	1297.65	0	0
NM_018489	11774	11651.6	304.354	2.36455
NR_027023	1964	1841.65	33.6463	1.65382
NM_018136	10888	10765.6	486.775	4.09304
NM_001206846	6133	6010.65	113.225	1.70522
NM_004319	7314	7191.65	0	0
NM_207108	3885	3762.65	0	0
NM_001170536	2332	2209.65	2072.99	84.9241
NM_018188	2646	2523.65	134.935	4.8401
NM_001170535	2502	2379.65	122.295	4.65216
NM_031921	2433	2310.65	1711.02	67.0316
NM_001039211	3859	3736.65	60.0529	1.45482
NM_001206486	1997	1874.65	0	0
NM_001040619	2387	2264.65	0	0
NM_001206488	2052	1929.65	0	0
NM_001206484	2035	1912.65	0	0
NM_001674	2075	1952.65	20	0.927179
NM_001030287	1922	1799.65	0	0
NM_007348	7546	7423.65	381.065	4.64664
NM_032852	2724	2601.65	14	0.487121
NM_178221	2676	2553.65	0	0
NM_022089	3996	3873.65	4.94926	0.115659
NM_001141974	3694	3571.65	44.152	1.11902
NM_001141973	3981	3858.65	399.899	9.38151
NM_001160233	3765	3642.65	38.1429	0.947882
NM_000701	3741	3618.65	693.394	17.3457
NM_001160234	3574	3451.65	266.925	7.00035
NR_024126	887	764.648	0	0
NR_024125	1828	1705.65	0	0
NR_027646	562	439.71	1.45462	0.299462
NR_027645	668	545.71	8.08411	1.341
NR_024124	1552	1429.65	8	0.506546
NM_000702	5457	5334.65	11.7411	0.199233
NM_001001734	886	763.648	1	0.11854
NM_144699	3847	3724.65	0	0
NM_001677	2200	2077.65	33.3445	1.45281
NM_001001396	8920	8797.65	197.7	2.03422
NM_001684	8742	8619.65	189.3	1.98801
NM_001688	2101	1978.65	1310.22	59.9423
NM_004047	1022	899.648	2539.96	255.571
NM_001039457	973	850.648	332.039	35.3343
NM_133262	632	509.71	0	0
NM_133326	678	555.71	0	0
NM_001005855	1516	1393.65	4.70552	0.305641
NM_020452	5858	5735.65	90.4308	1.42722
NM_001256418	1781	1658.65	0	0
NM_001243728	1690	1567.65	42.1659	2.43484
NM_001042546	1625	1502.65	0	0
NM_022745	1829	1706.65	36.8341	1.95373
NM_178191	1925	1802.65	27.0682	1.35927
NM_178190	617	494.71	49.5087	9.05918
NM_016311	541	418.752	1866.42	403.47
NM_153340	2382	2259.65	80	3.20484
NM_024037	2061	1938.65	104.472	4.87817
NM_001127229	909	786.648	112.023	12.8909
NM_001127230	812	689.648	2716	356.501
NM_017900	990	867.648	2217.97	231.404
NR_001587	1537	1414.65	2.01133	0.128704
NM_000707	1773	1650.65	0	0
NR_073544	3375	3252.65	0	0
NM_144696	3642	3519.65	2	0.0514385
NM_152490	4720	4597.65	101.992	2.00811
NM_003783	3548	3425.65	8	0.2114
NM_080605	2792	2669.65	642	21.769
NM_001005417	2004	1881.65	373.989	17.9919
NM_003780	2204	2081.65	0	0
NM_030587	2005	1882.65	0.011413	0.000548769
NM_001199874	2344	2221.65	1.97345e-08	8.04096e-10
NM_003779	2394	2271.65	505.086	20.1271
NM_001199873	2415	2292.65	81.9138	3.23428
NM_001703	5415	5292.65	2	0.034207
NM_020063	1496	1373.65	0	0
NM_018664	981	858.648	55	5.79836
NM_198427	2858	2735.65	0.590046	0.0195247
NM_021948	3470	3347.65	16.41	0.443737
NM_003567	3185	3062.65	0	0
NM_001261408	3222	3099.65	4	0.116817
NM_001261409	3208	3085.65	0	0
NM_001261410	2875	2752.65	0	0
NM_005872	1301	1178.65	221	16.9733
NM_003921	3104	2981.65	170.451	5.17488
NM_001010922	4973	4850.65	60.6805	1.13242
NM_004326	6276	6153.65	26	0.382471
NM_024603	1328	1205.65	0	0
NM_153274	2096	1973.65	4	0.183463
NM_199173	545	422.752	175.727	37.6281
NM_003666	2316	2193.65	70.9409	2.92744
NM_181809	5626	5503.65	149.731	2.46274
NM_001720	3773	3650.65	19.07	0.472866
NM_138278	2160	2037.65	13.0231	0.578551
NM_001159642	2412	2289.65	0	0
NM_016074	857	734.648	213	26.2457
NM_006085	2461	2338.65	167.241	6.47344
NM_001242810	3703	3580.65	12.6984	0.32103
NM_001242807	3015	2892.65	0	0
NM_001726	3142	3019.65	0	0
NM_001242805	3416	3293.65	0	0
NM_001242806	3359	3236.65	0	0
NM_001242808	3209	3086.65	0	0
NM_207189	3347	3224.65	0	0
NM_144695	1681	1558.65	49	2.84581
NM_001143888	2909	2786.65	0	0
NM_001143890	2573	2450.65	180.687	6.67428
NM_001143889	2690	2567.65	66.0351	2.32808
NM_018045	2858	2735.65	278.278	9.20822
NM_057176	1370	1247.65	1	0.0725547
NM_001136537	1572	1449.65	4	0.249779
NM_183242	1447	1324.65	2	0.136674
NM_152265	4643	4520.65	91.9652	1.84154
NM_001243767	4441	4318.65	17.7852	0.372793
NM_001136497	4576	4453.65	12.4056	0.252151
NM_006763	2711	2588.65	740	25.8772
NM_015991	1098	975.648	1	0.0927822
NM_000491	1044	921.648	1	0.0982183
NM_172369	1168	1045.65	4	0.346284
NM_001114101	1191	1068.65	0	0
NM_001012970	574	451.71	1	0.2004
NM_001276349	401	279.116	0	0
NM_001276348	478	355.866	0	0
NM_001130957	3194	3071.65	0	0
NM_001242340	3042	2919.65	0	0
NM_173807	3036	2913.65	0	0
NM_139240	985	862.648	0	0
NM_001142569	4205	4082.65	1.30215e-06	2.8872e-08
NM_018265	4141	4018.65	76.2801	1.71826
NM_017850	2355	2232.65	74	3.00033
NM_178550	1552	1429.65	1	0.0633182
NM_182581	1173	1050.65	1	0.086159
NM_018186	3363	3240.65	228	6.36885
NM_021179	1866	1743.65	4	0.207663
NM_024709	2972	2849.65	2	0.0635326
NM_023938	5502	5379.65	0	0
NM_001083924	5316	5193.65	2	0.034859
NM_001142726	1185	1062.65	152.237	12.9685
NM_198446	1318	1195.65	0	0
NM_017887	1084	961.648	288	27.1103
NM_001170754	2761	2638.65	1	0.0343065
NM_152379	1435	1312.65	335	23.1022
NR_024236	4492	4369.65	30.8555	0.639211
NR_075077	2346	2223.65	34.4192	1.40118
NM_001276351	2177	2054.65	0	0
NM_001276352	2203	2080.65	0	0
NM_001013674	2143	2020.65	1.02635	0.0459793
NR_073154	2884	2761.65	12	0.393342
NR_073155	884	761.648	1	0.118851
NM_001012425	751	628.648	0	0
NM_001204088	2210	2087.65	47.5414	2.06145
NM_001204089	2025	1902.65	930.865	44.288
NM_152290	1019	896.648	2	0.201914
NM_017891	2104	1981.65	377	17.2216
NM_174896	917	794.648	2	0.227831
NM_001004303	3460	3337.65	1	0.0271217
NR_027693	3040	2917.65	9	0.279233
NM_152365	1803	1680.65	0	0
NM_001002912	7159	7036.65	3	0.0385934
NM_207356	1666	1543.65	257.411	15.0951
NM_152607	1789	1666.65	0	0
NM_001110533	1702	1579.65	36	2.063
NR_027379	2884	2761.65	5.24578	0.171949
NM_001136508	911	788.648	2	0.229564
NM_001007544	1244	1121.65	12	0.968462
NM_001010979	705	582.71	1	0.155348
NM_001013625	783	660.648	1	0.137021
NM_001122961	731	608.71	1	0.148713
NM_001136495	3543	3420.65	10	0.264636
NM_001136494	3819	3696.65	0	0
NM_032800	3761	3638.65	0	0
NR_027045	1823	1700.65	30	1.59685
NM_001134233	2501	2378.65	0	0
NM_030806	10308	10185.6	171	1.51973
NM_001164829	1404	1281.65	21.69	1.53196
NM_182517	1475	1352.65	0	0
NR_033691	692	569.71	2.69029	0.427467
NR_033690	2867	2744.65	6.30971	0.208104
NM_152374	2934	2811.65	361	11.6226
NR_033186	2577	2454.65	20.5791	0.758919
NM_001135240	984	861.648	0	0
NM_001085375	4126	4003.65	0	0
NM_001024601	504	381.791	1	0.2371
NM_001145636	1685	1562.65	24	1.3903
NM_207401	2258	2135.65	50.0732	2.12243
NM_001242659	2089	1966.65	148	6.81229
NM_001164245	3827	3704.65	10.8613	0.265395
NM_017847	3896	3773.65	101.223	2.42815
NM_001164246	3800	3677.65	0	0
NM_024319	1290	1167.65	1047	81.1694
NM_001098616	1898	1775.65	575.56	29.3421
NM_138740	1742	1619.65	132.176	7.38735
NM_015449	1796	1673.65	75.264	4.07081
NR_040733	899	776.648	9.81982	1.14456
NM_024097	1015	892.648	41.1802	4.17605
NM_144697	1742	1619.65	0	0
NM_198077	3263	3140.65	108.618	3.1307
NR_024113	3390	3267.65	107.469	2.97718
NM_001024594	683	560.71	47	7.58783
NM_024579	527	404.752	3	0.67095
NM_017860	2028	1905.65	98.5434	4.68104
NM_006365	879	756.648	0	0
NM_020317	1465	1342.65	156	10.5177
NM_178840	921	798.648	0	0
NM_152610	2098	1975.65	0	0
NM_001024679	908	785.648	2	0.230441
NM_152485	1561	1438.65	43	2.70565
NM_001256604	1475	1352.65	15.1902	1.01657
NM_001256609	1851	1728.65	0	0
NM_144580	1622	1499.65	7.72629e-07	4.66379e-08
NM_001256605	1364	1241.65	20.3784	1.4857
NM_001256608	1365	1242.65	17.4313	1.26981
NR_046427	922	799.648	21.4147	2.42421
NR_046424	3575	3452.65	54.0447	1.41696
NR_046425	2365	2242.65	5.8473	0.236022
NM_001256946	1577	1454.65	39.9647	2.487
NM_182533	729	606.71	130.477	19.4675
NM_001146310	2284	2161.65	25.522	1.06878
NR_046426	2234	2111.65	0	0
NM_001256945	1414	1291.65	34.4328	2.41316
NM_001256947	593	470.71	9.07952	1.74609
NM_152377	2028	1905.65	0	0
NM_032884	1995	1872.65	0	0
NM_001134734	3004	2881.65	0	0
NM_001003665	7705	7582.65	32	0.382021
NM_001136003	1713	1590.65	2	0.113819
NM_000715	2243	2120.65	0	0
NM_001017365	952	829.648	0	0
NM_001017366	949	826.648	0	0
NM_001017364	1112	989.648	0	0
NM_000716	1115	992.648	0	0
NM_001017367	951	828.648	0	0
NM_000562	2392	2269.65	0	0
NM_000066	2037	1914.65	0	0
NM_012113	1741	1618.65	5	0.279625
NM_001215	1365	1242.65	0	0
NM_001270501	1185	1062.65	0	0
NM_001270502	1036	913.648	2	0.198157
NM_001270500	995	872.648	0	0
NM_020925	5274	5151.65	3	0.0527148
NM_001205294	14902	14779.6	0	0
NM_001205293	15088	14965.6	8	0.0483896
NM_000721	14959	14836.6	0	0
NM_000069	6168	6045.65	3	0.0449196
NM_001007214	2875	2752.65	11.3801	0.374243
NM_014412	3060	2937.65	1774.24	54.6726
NM_001127173	3559	3436.65	7	0.184383
NM_021189	3698	3575.65	0	0
NM_138705	1101	978.648	1	0.0924978
NM_020439	2470	2347.65	1	0.0385589
NM_018584	2351	2228.65	6.98724	0.283806
NM_203459	7351	7228.65	16	0.200364
NM_001195563	732	609.71	151.442	22.4843
NM_001242701	989	866.648	38.5685	4.02854
NR_038934	1003	880.648	42.2972	4.34777
NM_015215	8444	8321.65	16.6927	0.181583
NM_001105530	2755	2632.65	989.162	34.012
