target_id	length	eff_length	est_counts	tpm
HER2-CAR-GFP	2172	2044.56	7400	438.713
NM_001103170	4049	3921.56	0	0
NM_001103169	3832	3704.56	7	0.22904
NM_001013630	1575	1447.56	1	0.083736
NM_000350	7325	7197.56	3	0.0505226
NM_012089	3857	3729.56	360	11.7002
NM_002858	3616	3488.56	95.9016	3.33219
NM_001122674	967	839.563	12.6984	1.83335
NM_005158	11940	11812.6	0	0
NM_001136001	2140	2012.56	0	0
NM_001168237	11918	11790.6	0	0
NM_007314	12227	12099.6	0	0
NM_001136000	11631	11503.6	0.275422	0.00290213
NM_001168236	12164	12036.6	0	0
NM_001168238	11855	11727.6	9.88686e-09	1.02188e-10
NM_001168239	11568	11440.6	83.707	0.886879
NM_000016	2603	2475.56	310.651	15.2107
NM_001127328	2615	2487.56	11.3488	0.552998
NM_030649	3759	3631.56	118	3.93857
NM_022735	3565	3437.56	95	3.34983
NM_032360	1616	1488.56	328	26.7089
NM_147161	3181	3053.56	30.9264	1.22765
NM_015547	2015	1887.56	16.5135	1.06044
NM_181865	1430	1302.56	0	0
NM_181866	1414	1286.56	554	52.195
NM_181864	1625	1497.56	0	0
NM_007274	1805	1677.56	162.909	11.7711
NM_016361	1808	1680.56	31	2.23592
NM_001100	1492	1364.56	45.9174	4.07881
NR_024438	1983	1855.56	1.00954	0.0659475
NM_030812	1861	1733.56	1	0.0699214
NM_001103	4528	4400.56	3	0.0826348
NM_080431	1422	1294.56	0	0
NM_207191	2764	2636.56	104.521	4.80522
NM_001261464	2864	2736.56	84.8635	3.75894
NM_207197	2981	2853.56	1.97493	0.0838905
NM_001261465	2836	2708.56	0	0
NM_207195	2906	2778.56	0	0
NR_048579	3048	2920.56	0	0
NM_207194	2909	2781.56	39.3743	1.71583
NM_207196	2978	2850.56	2.42343	0.10305
NR_048578	3123	2995.56	18.9832	0.768142
NM_001261466	2226	2098.56	2.79129	0.161225
NM_003815	2834	2706.56	0.000420725	1.88421e-05
NR_048577	3120	2992.56	23.0684	0.93438
NM_021794	2992	2864.56	0	0
NM_005099	4332	4204.56	78.5028	2.26315
