target_id	length	eff_length	est_counts	tpm
NM_001103170	4049	3918.76	0	0
NM_001103169	3832	3701.76	2	0.0459228
NM_001013630	1575	1444.76	3	0.176495
NM_000350	7325	7194.76	2	0.0236277
NM_012089	3857	3726.76	105	2.39478
NM_002858	3616	3485.76	229.06	5.58546
NM_001122674	967	836.757	32.5522	3.30665
NM_005158	11940	11809.8	0	0
NM_001136001	2140	2009.76	1.2362	0.052282
NM_001168237	11918	11787.8	0	0
NM_007314	12227	12096.8	0	0
NM_001136000	11631	11500.8	89.8272	0.663878
NM_001168236	12164	12033.8	0	0
NM_001168238	11855	11724.8	0	0
NM_001168239	11568	11437.8	0.0759955	0.000564747
NM_000016	2603	2472.76	254	8.7309
NM_001127328	2615	2484.76	0	0
NM_030649	3759	3628.76	81	1.89729
NM_022735	3565	3434.76	78	1.93021
NM_032360	1616	1485.76	384	21.968
NM_147161	3181	3050.76	41.8712	1.16658
NM_015547	2015	1884.76	2.93766	0.132481
NM_181865	1430	1299.76	1.26298e-07	8.25924e-09
NM_181866	1414	1283.76	924.245	61.1943
NM_181864	1625	1494.76	13.4595	0.765359
NM_007274	1805	1674.76	637.23	32.3408
NM_016361	1808	1677.76	37	1.87447
NM_001100	1492	1361.76	253.281	15.8092
NR_024438	1983	1852.76	0	0
NM_030812	1861	1730.76	0	0
NM_001103	4528	4397.76	0	0
NM_080431	1422	1291.76	0	0
NM_207191	2764	2633.76	174.856	5.64301
NM_001261464	2864	2733.76	0	0
NM_207197	2981	2850.76	0	0
NM_001261465	2836	2705.76	0	0
NM_207195	2906	2775.76	30.7639	0.942036
NR_048579	3048	2917.76	0	0
NM_207194	2909	2778.76	17.7463	0.54283
NM_207196	2978	2847.76	2.87095	0.0856897
NR_048578	3123	2992.76	0	0
NM_001261466	2226	2095.76	4.65187	0.188666
NM_003815	2834	2703.76	29.0163	0.91218
NR_048577	3120	2989.76	40.095	1.13989
NM_021794	2992	2861.76	0	0
NM_005099	4332	4201.76	43.0878	0.871625
NM_025008	2893	2762.76	13.3139	0.40961
NM_019032	4201	4070.76	2.68607	0.0560852
NM_001025107	6540	6409.76	669.086	8.87252
NM_015840	6593	6462.76	43.6343	0.573874
NM_001193495	6709	6578.76	725.744	9.37663
NM_015841	6536	6405.76	101.516	1.34701
NM_001111	6671	6540.76	83.8895	1.09015
NM_052998	2182	2051.76	16	0.662828
NM_020247	2924	2793.76	107	3.25538
NM_018417	5421	5290.76	0	0
NM_001167749	4966	4835.76	3	0.0527307
NR_046083	2128	1997.76	21.2434	0.903832
NM_015999	2175	2044.76	1449.76	60.2643
NM_000674	2919	2788.76	0	0
NM_001048230	2764	2633.76	0	0
NM_000677	2245	2114.76	0	0
NM_020683	2150	2019.76	1	0.0420831
NM_001081976	1163	1032.76	0	0
NM_017825	1691	1560.76	578	31.4774
NM_001126	2782	2651.76	797	25.5465
NM_032785	2988	2857.76	0	0
NM_000646	7182	7051.76	15.7792	0.190193
NM_000028	7449	7318.76	11.2604	0.130774
NM_000643	7169	7038.76	0	0
NM_000644	7109	6978.76	0	0
NM_000642	7371	7240.76	82.9604	0.973854
NM_000645	7182	7051.76	0	0
NM_024758	3154	3023.76	93.3135	2.62304
NM_012199	7478	7347.76	649	7.50752
NM_024852	3645	3514.76	146.325	3.53859
NM_177422	3387	3256.76	8.67488	0.226404
NM_017629	7060	6929.76	78.9223	0.968029
NM_198576	7326	7195.76	13	0.153558
NM_000029	2581	2450.76	5	0.173411
NM_020350	1183	1052.76	1488.79	120.202
NM_001040195	1127	996.757	97.0782	8.27826
NM_001040197	1280	1149.76	99.2878	7.34001
NM_001040194	1162	1031.76	195.853	16.1347
NM_001040196	1259	1128.76	84.9862	6.39963
NM_015446	8631	8500.76	150.58	1.50563
NM_001242673	4314	4183.76	0	0
NM_001242676	4028	3897.76	0	0
NM_001242675	4039	3908.76	0	0
NM_006621	3943	3812.76	73.8906	1.64724
NM_001242674	3685	3554.76	96.1094	2.29807
NM_001029882	6496	6365.76	106	1.41535
NM_022831	3006	2875.76	124	3.66502
NM_001039775	5245	5114.76	19	0.315744
NM_004833	1484	1353.76	1	0.0627865
NM_001042478	2070	1939.76	0	0
NM_018836	2923	2792.76	0	0
NM_001625	2759	2628.76	81.6997	2.64166
NR_037592	2877	2746.76	0.204085	0.00631535
NM_013411	3671	3540.76	1738.77	41.7399
NM_001199199	3647	3516.76	0	0
NR_037591	3789	3658.76	29.3297	0.681367
NM_013410	6881	6750.76	0	0
NM_001005353	6998	6867.76	23.3877	0.289454
NM_203464	6887	6756.76	36.9934	0.465364
NM_012093	3936	3805.76	0	0
NM_174858	3325	3194.76	2	0.0532107
NM_024595	2726	2595.76	355.619	11.6447
NM_001136275	2591	2460.76	0	0
NM_152763	3063	2932.76	0	0
NR_049760	2912	2781.76	1	0.0305554
NM_006066	1580	1449.76	85.8914	5.03572
NM_153326	1452	1321.76	156.608	10.0709
NM_001202414	1491	1360.76	218.15	13.6264
NM_001202413	1363	1232.76	284.351	19.6058
NM_003689	2619	2488.76	1327.37	45.3331
NR_002796	1324	1193.76	7	0.498412
NM_012067	1241	1110.76	8.64848	0.661801
NR_040289	2117	1986.76	13.3079	0.569339
NR_040288	2314	2183.76	11.4076	0.444015
NM_005465	7082	6951.76	70.7374	0.864891
NM_181690	1734	1603.76	1.55105	0.0822043
NM_001206729	1575	1444.76	1.65119	0.0971424
NM_170726	2370	2239.76	5.03859	0.191212
NM_001161504	3243	3112.76	0.0333584	0.000910891
NM_003748	3383	3252.76	95.928	2.50669
NM_000696	2500	2369.76	720	25.8247
NM_144988	1057	926.757	33	3.0266
NM_013339	3371	3240.76	176	4.61608
NM_001127501	2431	2300.76	1	0.0369433
NM_000478	2596	2465.76	0	0
NM_001177520	2315	2184.76	0	0
NM_006492	1478	1347.76	8	0.504528
NM_020703	2471	2340.76	9	0.326808
NM_001172626	2394	2263.76	2.98677	0.112145
NM_000036	2406	2275.76	0.0132348	0.00049431
NM_001257361	3392	3261.76	24.1039	0.628121
NM_139156	3756	3625.76	163.885	3.84192
NM_203404	3394	3263.76	117.642	3.06374
NM_004037	3976	3845.76	23.4849	0.519056
NM_001257360	4109	3978.76	60.8839	1.30065
NM_004038	1862	1731.76	0	0
NM_001008221_2	1781	1650.76	1.45999	0.0751748
NM_004038_2	1862	1731.76	0	0
NM_004038_1	1862	1731.76	0	0
NM_001008221	1781	1650.76	1.45999	0.0751748
NM_001008221_1	1781	1650.76	1.45999	0.0751748
NM_001008218	1838	1707.76	0	0
NM_001008218_1	1838	1707.76	0	0
NM_001008218_2	1838	1707.76	0	0
NM_001008219	1860	1729.76	0	0
NM_001008219_2	1860	1729.76	0	0
NM_001008219_1	1860	1729.76	0	0
NM_000699	1632	1501.76	2.61993	0.148285
NM_020978	2179	2048.76	7.00011	0.290417
NM_144567	4649	4518.76	129.076	2.42792
NM_004673	3546	3415.76	0	0
NM_014495	2126	1995.76	0	0
NM_021146	2238	2107.76	7	0.282283
NM_030816	5667	5536.76	360	5.52655
NR_046228	1744	1613.76	3	0.158012
NM_001039888	3612	3481.76	5	0.122061
NM_144698	3363	3232.76	149	3.9176
NR_026844	1850	1719.76	201.814	9.9745
NM_198493	2671	2540.76	8.48156	0.283739
NM_001145210	2192	2061.76	0	0
NM_001243536	1632	1501.76	12.2392	0.692726
NM_001243535	1651	1520.76	3.09808e-05	1.73157e-06
NM_001136479	3129	2998.76	628.534	17.8153
NM_030920	3453	3322.76	3563.41	91.1535
NM_001136478	3330	3199.76	113.061	3.00333
NM_003568	1824	1693.76	10	0.501829
NM_006594	2790	2659.76	46.6586	1.49107
NM_001253852	2722	2591.76	225.325	7.38962
NM_001253853	2662	2531.76	0	0
NR_037864	1734	1603.76	22.9204	1.21476
NM_001639	931	800.757	0	0
NM_016022	2266	2135.76	355.807	14.1602
NM_001243771	2095	1964.76	23.6184	1.02176
NR_045035	2192	2061.76	0	0
NR_045033	2130	1999.76	45.2852	1.9248
NM_001243772	1718	1587.76	0	0
NM_001077628	1928	1797.76	141.289	6.68012
NR_045034	2021	1890.76	0	0
NR_036462	1431	1300.76	101.825	6.65375
NM_199294	1243	1112.76	64.4343	4.9218
